latency type
0.416000 Rpeak
1.324000 Rpeak
2.284000 Rpeak
3.144000 Rpeak
4.028000 Rpeak
5.000000 Rpeak
5.996000 Rpeak
6.900000 Rpeak
7.836000 Rpeak
8.796000 Rpeak
9.704000 Rpeak
10.556000 Rpeak
11.492000 Rpeak
12.488000 Rpeak
13.384000 Rpeak
14.352000 Rpeak
15.420000 Rpeak
16.364000 Rpeak
17.236000 Rpeak
18.172000 Rpeak
19.180000 Rpeak
20.080000 Rpeak
21.060000 Rpeak
22.172000 Rpeak
23.176000 Rpeak
24.188000 Rpeak
25.184000 Rpeak
26.060000 Rpeak
26.984000 Rpeak
27.976000 Rpeak
28.912000 Rpeak
29.820000 Rpeak
30.832000 Rpeak
31.876000 Rpeak
32.808000 Rpeak
33.752000 Rpeak
34.732000 Rpeak
35.656000 Rpeak
36.524000 Rpeak
37.452000 Rpeak
38.464000 Rpeak
39.340000 Rpeak
40.232000 Rpeak
41.144000 Rpeak
42.016000 Rpeak
42.884000 Rpeak
43.864000 Rpeak
44.884000 Rpeak
45.788000 Rpeak
46.692000 Rpeak
47.628000 Rpeak
48.500000 Rpeak
49.340000 Rpeak
50.160000 Rpeak
51.108000 Rpeak
52.060000 Rpeak
53.000000 Rpeak
54.052000 Rpeak
55.048000 Rpeak
55.956000 Rpeak
56.932000 Rpeak
57.928000 Rpeak
58.840000 Rpeak
59.752000 Rpeak
60.736000 Rpeak
61.664000 Rpeak
62.540000 Rpeak
63.492000 Rpeak
64.460000 Rpeak
65.344000 Rpeak
66.296000 Rpeak
67.308000 Rpeak
68.236000 Rpeak
69.188000 Rpeak
70.232000 Rpeak
71.188000 Rpeak
72.128000 Rpeak
73.072000 Rpeak
73.992000 Rpeak
74.860000 Rpeak
75.828000 Rpeak
76.844000 Rpeak
77.768000 Rpeak
78.676000 Rpeak
79.700000 Rpeak
80.664000 Rpeak
81.556000 Rpeak
82.528000 Rpeak
83.552000 Rpeak
84.476000 Rpeak
85.460000 Rpeak
86.512000 Rpeak
87.496000 Rpeak
88.372000 Rpeak
89.320000 Rpeak
90.352000 Rpeak
91.308000 Rpeak
92.200000 Rpeak
93.148000 Rpeak
94.164000 Rpeak
95.092000 Rpeak
96.120000 Rpeak
97.120000 Rpeak
98.004000 Rpeak
98.792000 Rpeak
99.644000 Rpeak
100.596000 Rpeak
101.552000 Rpeak
102.452000 Rpeak
103.436000 Rpeak
104.384000 Rpeak
105.252000 Rpeak
106.184000 Rpeak
107.144000 Rpeak
108.072000 Rpeak
108.996000 Rpeak
109.984000 Rpeak
111.000000 Rpeak
111.884000 Rpeak
112.784000 Rpeak
113.768000 Rpeak
114.716000 Rpeak
115.612000 Rpeak
116.600000 Rpeak
117.632000 Rpeak
118.576000 Rpeak
119.500000 Rpeak
120.420000 Rpeak
121.280000 Rpeak
122.104000 Rpeak
123.012000 Rpeak
124.040000 Rpeak
124.976000 Rpeak
125.900000 Rpeak
126.832000 Rpeak
127.700000 Rpeak
128.572000 Rpeak
129.552000 Rpeak
130.552000 Rpeak
131.452000 Rpeak
132.528000 Rpeak
133.576000 Rpeak
134.500000 Rpeak
135.472000 Rpeak
136.436000 Rpeak
137.296000 Rpeak
138.184000 Rpeak
139.152000 Rpeak
140.052000 Rpeak
141.036000 Rpeak
142.168000 Rpeak
143.168000 Rpeak
144.056000 Rpeak
144.980000 Rpeak
145.880000 Rpeak
146.684000 Rpeak
147.544000 Rpeak
148.488000 Rpeak
149.436000 Rpeak
150.320000 Rpeak
151.280000 Rpeak
152.248000 Rpeak
153.140000 Rpeak
154.152000 Rpeak
155.172000 Rpeak
156.144000 Rpeak
157.000000 Rpeak
157.900000 Rpeak
158.820000 Rpeak
159.680000 Rpeak
160.596000 Rpeak
161.584000 Rpeak
162.484000 Rpeak
163.400000 Rpeak
164.396000 Rpeak
165.336000 Rpeak
166.192000 Rpeak
167.112000 Rpeak
168.076000 Rpeak
169.016000 Rpeak
170.036000 Rpeak
171.088000 Rpeak
172.056000 Rpeak
173.076000 Rpeak
174.104000 Rpeak
175.060000 Rpeak
175.976000 Rpeak
176.948000 Rpeak
177.952000 Rpeak
178.864000 Rpeak
179.820000 Rpeak
180.828000 Rpeak
181.720000 Rpeak
182.556000 Rpeak
183.464000 Rpeak
184.492000 Rpeak
185.456000 Rpeak
186.396000 Rpeak
187.260000 Rpeak
188.164000 Rpeak
189.100000 Rpeak
189.924000 Rpeak
190.800000 Rpeak
191.740000 Rpeak
192.728000 Rpeak
193.572000 Rpeak
194.512000 Rpeak
195.576000 Rpeak
196.484000 Rpeak
197.384000 Rpeak
198.264000 Rpeak
199.100000 Rpeak
199.904000 Rpeak
200.736000 Rpeak
201.696000 Rpeak
202.632000 Rpeak
203.644000 Rpeak
204.736000 Rpeak
205.760000 Rpeak
206.660000 Rpeak
207.596000 Rpeak
208.564000 Rpeak
209.444000 Rpeak
210.428000 Rpeak
211.464000 Rpeak
212.496000 Rpeak
213.508000 Rpeak
214.516000 Rpeak
215.456000 Rpeak
216.316000 Rpeak
217.260000 Rpeak
218.304000 Rpeak
219.276000 Rpeak
220.192000 Rpeak
221.196000 Rpeak
222.188000 Rpeak
223.072000 Rpeak
224.020000 Rpeak
225.012000 Rpeak
225.936000 Rpeak
226.844000 Rpeak
227.700000 Rpeak
228.592000 Rpeak
229.428000 Rpeak
230.192000 Rpeak
230.960000 Rpeak
231.732000 Rpeak
232.548000 Rpeak
233.472000 Rpeak
234.432000 Rpeak
235.472000 Rpeak
236.636000 Rpeak
237.752000 Rpeak
238.796000 Rpeak
239.848000 Rpeak
240.924000 Rpeak
241.912000 Rpeak
242.864000 Rpeak
243.904000 Rpeak
244.868000 Rpeak
245.788000 Rpeak
246.800000 Rpeak
247.892000 Rpeak
248.884000 Rpeak
249.916000 Rpeak
250.968000 Rectopic
251.940000 Rectopic
252.388000 Rpeak
253.632000 Rpeak
254.380000 Rpeak
255.356000 Rpeak
256.312000 Rpeak
257.264000 Rpeak
258.116000 Rpeak
259.192000 Rpeak
260.240000 Rpeak
261.108000 Rectopic
262.136000 Rectopic
262.584000 Rpeak
263.908000 Rpeak
264.760000 Rpeak
265.744000 Rectopic
266.828000 Rectopic
267.288000 Rpeak
268.576000 Rpeak
269.460000 Rpeak
270.512000 Rpeak
271.412000 Rpeak
272.268000 Rectopic
273.172000 Rectopic
274.528000 Rpeak
275.752000 Rpeak
276.752000 Rpeak
277.924000 Rpeak
279.128000 Rpeak
280.064000 Rpeak
281.140000 Rpeak
282.304000 Rpeak
283.268000 Rpeak
284.232000 Rpeak
285.312000 Rpeak
286.320000 Rpeak
287.244000 Rpeak
288.324000 Rpeak
289.328000 Rpeak
290.256000 Rpeak
291.344000 Rpeak
292.344000 Rpeak
293.256000 Rpeak
294.204000 Rpeak
295.168000 Rpeak
296.112000 Rpeak
297.008000 Rpeak
298.004000 Rpeak
299.200000 Rpeak
300.196000 Rpeak
301.112000 Rpeak
302.124000 Rpeak
303.192000 Rpeak
304.064000 Rpeak
305.052000 Rectopic
306.180000 Rectopic
306.636000 Rpeak
307.960000 Rpeak
309.012000 Rpeak
310.068000 Rpeak
310.908000 Rpeak
311.812000 Rpeak
312.804000 Rpeak
313.720000 Rpeak
314.712000 Rpeak
315.916000 Rpeak
316.968000 Rpeak
318.000000 Rpeak
319.124000 Rpeak
320.172000 Rpeak
321.124000 Rpeak
322.156000 Rpeak
323.120000 Rpeak
324.040000 Rpeak
325.128000 Rpeak
326.060000 Rpeak
326.952000 Rpeak
327.948000 Rpeak
329.116000 Rpeak
330.104000 Rpeak
331.060000 Rpeak
332.100000 Rpeak
333.120000 Rpeak
334.032000 Rpeak
334.984000 Rpeak
335.884000 Rpeak
336.740000 Rpeak
337.628000 Rpeak
338.508000 Rpeak
339.416000 Rpeak
340.292000 Rpeak
341.388000 Rpeak
342.384000 Rpeak
343.300000 Rpeak
344.244000 Rpeak
345.260000 Rpeak
346.276000 Rpeak
347.160000 Rpeak
348.120000 Rpeak
349.164000 Rpeak
350.136000 Rpeak
351.012000 Rpeak
351.936000 Rpeak
352.916000 Rpeak
353.796000 Rpeak
354.708000 Rpeak
355.744000 Rpeak
356.936000 Rpeak
357.948000 Rpeak
358.888000 Rpeak
359.880000 Rpeak
360.852000 Rpeak
361.704000 Rpeak
362.588000 Rpeak
363.756000 Rpeak
364.752000 Rpeak
365.836000 Rpeak
366.928000 Rpeak
367.956000 Rpeak
368.872000 Rpeak
369.872000 Rpeak
370.912000 Rpeak
371.824000 Rpeak
372.820000 Rpeak
373.860000 Rpeak
374.836000 Rpeak
375.808000 Rpeak
376.872000 Rpeak
377.836000 Rpeak
378.712000 Rpeak
379.656000 Rpeak
380.708000 Rpeak
381.656000 Rpeak
382.620000 Rpeak
383.648000 Rpeak
384.692000 Rpeak
385.660000 Rpeak
386.624000 Rpeak
387.616000 Rpeak
388.508000 Rpeak
389.404000 Rpeak
390.352000 Rpeak
391.260000 Rpeak
392.084000 Rpeak
392.876000 Rpeak
393.652000 Rpeak
394.396000 Rpeak
395.328000 Rpeak
396.228000 Rpeak
397.068000 Rpeak
397.968000 Rpeak
398.920000 Rpeak
399.824000 Rpeak
400.660000 Rpeak
401.528000 Rpeak
402.476000 Rpeak
403.428000 Rpeak
404.272000 Rpeak
405.168000 Rpeak
406.016000 Rpeak
406.844000 Rpeak
407.632000 Rpeak
408.428000 Rpeak
409.292000 Rpeak
410.204000 Rpeak
411.120000 Rpeak
412.200000 Rpeak
413.216000 Rpeak
414.124000 Rpeak
415.080000 Rpeak
416.144000 Rpeak
417.188000 Rpeak
418.144000 Rpeak
419.132000 Rpeak
420.116000 Rpeak
421.008000 Rpeak
421.984000 Rpeak
423.064000 Rpeak
424.040000 Rpeak
425.020000 Rpeak
426.068000 Rpeak
