latency type
0.720000 Rpeak
1.820000 Rpeak
2.908000 Rpeak
3.956000 Rpeak
4.984000 Rpeak
5.988000 Rpeak
7.088000 Rpeak
8.188000 Rpeak
9.252000 Rpeak
10.232000 Rpeak
11.120000 Rpeak
12.080000 Rpeak
13.088000 Rpeak
14.088000 Rpeak
15.168000 Rpeak
16.256000 Rpeak
17.284000 Rpeak
18.288000 Rpeak
19.180000 Rpeak
20.152000 Rpeak
21.252000 Rpeak
22.348000 Rpeak
23.380000 Rpeak
24.392000 Rpeak
25.392000 Rpeak
26.312000 Rpeak
27.216000 Rpeak
28.196000 Rpeak
29.200000 Rpeak
30.148000 Rpeak
31.084000 Rpeak
32.048000 Rpeak
33.036000 Rpeak
33.928000 Rpeak
34.820000 Rpeak
35.776000 Rpeak
36.752000 Rpeak
37.676000 Rpeak
38.560000 Rpeak
39.520000 Rpeak
40.512000 Rpeak
41.500000 Rpeak
42.408000 Rpeak
43.296000 Rpeak
44.268000 Rpeak
45.220000 Rpeak
46.216000 Rpeak
47.124000 Rpeak
48.060000 Rpeak
49.040000 Rpeak
50.044000 Rpeak
50.976000 Rpeak
51.916000 Rpeak
52.876000 Rpeak
53.804000 Rpeak
54.672000 Rpeak
55.544000 Rpeak
56.476000 Rpeak
57.376000 Rpeak
58.312000 Rpeak
59.240000 Rpeak
60.144000 Rpeak
60.996000 Rpeak
61.780000 Rpeak
62.588000 Rpeak
63.464000 Rpeak
64.364000 Rpeak
65.216000 Rpeak
66.104000 Rpeak
67.000000 Rpeak
67.864000 Rpeak
68.800000 Rpeak
69.792000 Rpeak
70.788000 Rpeak
71.784000 Rpeak
72.724000 Rpeak
73.696000 Rpeak
74.712000 Rpeak
75.720000 Rpeak
76.732000 Rpeak
77.684000 Rpeak
78.568000 Rpeak
79.492000 Rpeak
80.472000 Rpeak
81.488000 Rpeak
82.504000 Rpeak
83.472000 Rpeak
84.464000 Rpeak
85.400000 Rpeak
86.304000 Rpeak
87.244000 Rpeak
88.160000 Rpeak
89.108000 Rpeak
90.080000 Rpeak
91.064000 Rpeak
91.960000 Rpeak
92.892000 Rpeak
93.864000 Rpeak
94.860000 Rpeak
95.820000 Rpeak
96.796000 Rpeak
97.712000 Rpeak
98.624000 Rpeak
99.548000 Rpeak
100.496000 Rpeak
101.432000 Rpeak
102.292000 Rpeak
103.164000 Rpeak
104.016000 Rpeak
104.880000 Rpeak
105.784000 Rpeak
106.688000 Rpeak
107.580000 Rpeak
108.440000 Rpeak
109.308000 Rpeak
110.232000 Rpeak
111.136000 Rpeak
112.052000 Rpeak
112.980000 Rpeak
113.872000 Rpeak
114.784000 Rpeak
115.696000 Rpeak
116.532000 Rpeak
117.396000 Rpeak
118.284000 Rpeak
119.220000 Rpeak
120.120000 Rpeak
121.024000 Rpeak
121.964000 Rpeak
122.916000 Rpeak
123.820000 Rpeak
124.664000 Rpeak
125.540000 Rpeak
126.456000 Rpeak
127.332000 Rpeak
128.196000 Rpeak
129.096000 Rpeak
129.964000 Rpeak
130.880000 Rpeak
131.792000 Rpeak
132.656000 Rpeak
133.540000 Rpeak
134.468000 Rpeak
135.428000 Rpeak
136.396000 Rpeak
137.300000 Rpeak
138.176000 Rpeak
138.996000 Rpeak
139.772000 Rpeak
140.556000 Rpeak
141.408000 Rpeak
142.396000 Rpeak
143.284000 Rpeak
144.240000 Rpeak
145.300000 Rpeak
146.288000 Rpeak
147.276000 Rpeak
148.296000 Rpeak
149.284000 Rpeak
150.280000 Rpeak
151.380000 Rpeak
152.436000 Rpeak
153.500000 Rpeak
154.624000 Rpeak
155.724000 Rpeak
156.832000 Rpeak
157.808000 Rpeak
158.796000 Rpeak
159.760000 Rpeak
160.784000 Rpeak
161.856000 Rpeak
162.920000 Rpeak
163.912000 Rpeak
164.984000 Rpeak
165.992000 Rpeak
166.984000 Rpeak
167.900000 Rpeak
168.812000 Rpeak
169.720000 Rpeak
170.572000 Rpeak
171.384000 Rpeak
172.204000 Rpeak
173.000000 Rpeak
173.772000 Rpeak
174.544000 Rpeak
175.320000 Rpeak
176.100000 Rpeak
176.852000 Rpeak
177.588000 Rpeak
178.340000 Rpeak
179.080000 Rpeak
179.808000 Rpeak
180.528000 Rpeak
181.268000 Rpeak
182.068000 Rpeak
182.952000 Rpeak
183.780000 Rpeak
184.680000 Rpeak
185.632000 Rpeak
186.620000 Rpeak
187.560000 Rpeak
188.492000 Rpeak
189.484000 Rpeak
190.524000 Rpeak
191.512000 Rpeak
192.436000 Rpeak
193.312000 Rpeak
194.256000 Rpeak
195.196000 Rpeak
196.112000 Rpeak
197.044000 Rpeak
198.016000 Rpeak
199.020000 Rpeak
199.964000 Rpeak
200.968000 Rpeak
201.936000 Rpeak
202.868000 Rpeak
203.756000 Rpeak
204.652000 Rpeak
205.524000 Rpeak
206.408000 Rpeak
207.316000 Rpeak
208.272000 Rpeak
209.204000 Rpeak
210.096000 Rpeak
211.016000 Rpeak
211.884000 Rpeak
212.708000 Rpeak
213.576000 Rpeak
214.500000 Rpeak
215.348000 Rpeak
216.272000 Rpeak
217.208000 Rpeak
218.172000 Rpeak
219.104000 Rpeak
220.076000 Rpeak
221.044000 Rpeak
221.984000 Rpeak
222.884000 Rpeak
223.868000 Rpeak
224.840000 Rpeak
225.804000 Rpeak
226.732000 Rpeak
227.668000 Rpeak
228.592000 Rpeak
229.472000 Rpeak
230.292000 Rpeak
231.148000 Rpeak
232.072000 Rpeak
232.976000 Rpeak
233.908000 Rpeak
234.788000 Rpeak
235.708000 Rpeak
236.672000 Rpeak
237.656000 Rpeak
238.596000 Rpeak
239.532000 Rpeak
240.496000 Rpeak
241.404000 Rpeak
242.268000 Rpeak
243.164000 Rpeak
244.096000 Rpeak
245.012000 Rpeak
245.912000 Rpeak
246.892000 Rpeak
247.860000 Rpeak
248.852000 Rpeak
249.764000 Rpeak
250.656000 Rpeak
251.608000 Rpeak
252.564000 Rpeak
253.460000 Rpeak
254.404000 Rpeak
255.380000 Rpeak
256.344000 Rpeak
257.260000 Rpeak
258.212000 Rpeak
259.212000 Rpeak
260.164000 Rpeak
261.068000 Rpeak
262.032000 Rpeak
263.008000 Rpeak
263.956000 Rpeak
264.872000 Rpeak
265.816000 Rpeak
266.768000 Rpeak
267.696000 Rpeak
268.636000 Rpeak
269.568000 Rpeak
270.512000 Rpeak
271.388000 Rpeak
272.324000 Rpeak
273.300000 Rpeak
274.244000 Rpeak
275.160000 Rpeak
276.112000 Rpeak
277.108000 Rpeak
278.112000 Rpeak
279.020000 Rpeak
279.908000 Rpeak
280.792000 Rpeak
281.676000 Rpeak
282.548000 Rpeak
283.408000 Rpeak
284.316000 Rpeak
285.292000 Rpeak
286.180000 Rpeak
287.080000 Rpeak
288.060000 Rpeak
289.020000 Rpeak
289.928000 Rpeak
290.884000 Rpeak
291.820000 Rpeak
292.748000 Rpeak
293.632000 Rpeak
294.476000 Rpeak
295.340000 Rpeak
296.168000 Rpeak
296.988000 Rpeak
297.872000 Rpeak
298.776000 Rpeak
299.708000 Rpeak
300.600000 Rpeak
301.460000 Rpeak
302.392000 Rpeak
303.348000 Rpeak
304.232000 Rpeak
305.112000 Rpeak
306.020000 Rpeak
306.948000 Rpeak
307.868000 Rpeak
308.740000 Rpeak
309.684000 Rpeak
310.660000 Rpeak
311.556000 Rpeak
312.468000 Rpeak
313.388000 Rpeak
314.308000 Rpeak
315.272000 Rpeak
316.228000 Rpeak
317.132000 Rpeak
318.116000 Rpeak
319.128000 Rpeak
320.156000 Rpeak
321.108000 Rpeak
322.076000 Rpeak
323.036000 Rpeak
323.960000 Rpeak
324.860000 Rpeak
325.808000 Rpeak
326.720000 Rpeak
327.588000 Rpeak
328.408000 Rpeak
329.264000 Rpeak
330.124000 Rpeak
330.976000 Rpeak
331.816000 Rpeak
332.724000 Rpeak
333.676000 Rpeak
334.592000 Rpeak
335.452000 Rpeak
336.352000 Rpeak
337.280000 Rpeak
338.224000 Rpeak
339.120000 Rpeak
340.028000 Rpeak
340.968000 Rpeak
341.924000 Rpeak
342.824000 Rpeak
343.728000 Rpeak
344.648000 Rpeak
345.580000 Rpeak
346.472000 Rpeak
347.348000 Rpeak
348.288000 Rpeak
349.228000 Rpeak
350.124000 Rpeak
351.028000 Rpeak
351.980000 Rpeak
352.896000 Rpeak
353.760000 Rpeak
354.684000 Rpeak
355.692000 Rpeak
356.576000 Rpeak
357.384000 Rpeak
358.224000 Rpeak
359.124000 Rpeak
360.104000 Rpeak
361.008000 Rpeak
361.960000 Rpeak
362.948000 Rpeak
363.964000 Rpeak
364.932000 Rpeak
365.836000 Rpeak
366.764000 Rpeak
