latency type
0.552000 Rpeak
1.768000 Rpeak
2.952000 Rpeak
4.164000 Rpeak
5.376000 Rpeak
6.552000 Rpeak
7.772000 Rpeak
9.000000 Rpeak
10.188000 Rpeak
11.416000 Rpeak
12.628000 Rpeak
13.808000 Rpeak
15.020000 Rpeak
16.272000 Rpeak
17.472000 Rpeak
18.688000 Rpeak
19.940000 Rpeak
21.148000 Rpeak
22.372000 Rpeak
23.620000 Rpeak
24.852000 Rpeak
26.044000 Rpeak
27.272000 Rpeak
28.520000 Rpeak
29.748000 Rpeak
31.024000 Rpeak
32.284000 Rpeak
33.512000 Rpeak
34.772000 Rpeak
36.024000 Rpeak
37.244000 Rpeak
38.508000 Rpeak
39.788000 Rpeak
41.024000 Rpeak
42.272000 Rpeak
43.524000 Rpeak
44.728000 Rpeak
45.984000 Rpeak
47.268000 Rpeak
48.524000 Rpeak
49.788000 Rpeak
51.060000 Rpeak
52.316000 Rpeak
53.564000 Rpeak
54.824000 Rpeak
56.048000 Rpeak
57.252000 Rpeak
58.480000 Rpeak
59.700000 Rpeak
60.904000 Rpeak
62.152000 Rpeak
63.376000 Rpeak
64.552000 Rpeak
65.768000 Rpeak
67.000000 Rpeak
68.204000 Rpeak
69.460000 Rpeak
70.748000 Rpeak
71.992000 Rpeak
73.272000 Rpeak
74.532000 Rpeak
75.776000 Rpeak
77.052000 Rpeak
78.344000 Rpeak
79.588000 Rpeak
80.864000 Rpeak
82.108000 Rpeak
83.348000 Rpeak
84.620000 Rpeak
85.872000 Rpeak
87.100000 Rpeak
88.348000 Rpeak
89.544000 Rpeak
90.764000 Rpeak
91.992000 Rpeak
93.184000 Rpeak
94.384000 Rpeak
95.548000 Rpeak
96.712000 Rpeak
97.892000 Rpeak
99.048000 Rpeak
100.224000 Rpeak
101.456000 Rpeak
102.668000 Rpeak
103.880000 Rpeak
105.112000 Rpeak
106.328000 Rpeak
107.528000 Rpeak
108.756000 Rpeak
109.980000 Rpeak
111.148000 Rpeak
112.340000 Rpeak
113.536000 Rpeak
114.708000 Rpeak
115.932000 Rpeak
117.160000 Rpeak
118.388000 Rpeak
119.648000 Rpeak
120.936000 Rpeak
122.184000 Rpeak
123.448000 Rpeak
124.732000 Rpeak
125.960000 Rpeak
127.208000 Rpeak
127.208000 Rpeak
128.436000 Rpeak
129.648000 Rpeak
130.880000 Rpeak
132.100000 Rpeak
133.340000 Rpeak
134.588000 Rpeak
135.812000 Rpeak
137.052000 Rpeak
138.292000 Rpeak
139.492000 Rpeak
140.740000 Rpeak
141.996000 Rpeak
143.212000 Rpeak
144.448000 Rpeak
145.684000 Rpeak
146.888000 Rpeak
148.132000 Rpeak
149.408000 Rpeak
150.628000 Rpeak
151.876000 Rpeak
153.124000 Rpeak
154.332000 Rpeak
155.560000 Rpeak
156.792000 Rpeak
158.004000 Rpeak
159.236000 Rpeak
160.464000 Rpeak
161.688000 Rpeak
162.936000 Rpeak
164.156000 Rpeak
165.396000 Rpeak
166.652000 Rpeak
167.892000 Rpeak
169.120000 Rpeak
170.364000 Rpeak
171.588000 Rpeak
172.828000 Rpeak
174.076000 Rpeak
175.272000 Rpeak
176.472000 Rpeak
177.704000 Rpeak
178.904000 Rpeak
180.112000 Rpeak
181.328000 Rpeak
182.524000 Rpeak
183.752000 Rpeak
184.968000 Rpeak
186.172000 Rpeak
187.428000 Rpeak
188.704000 Rpeak
189.932000 Rpeak
191.184000 Rpeak
192.444000 Rpeak
193.648000 Rpeak
194.888000 Rpeak
196.132000 Rpeak
197.344000 Rpeak
198.596000 Rpeak
199.844000 Rpeak
201.060000 Rpeak
202.292000 Rpeak
203.500000 Rpeak
204.712000 Rpeak
205.968000 Rpeak
207.200000 Rpeak
208.420000 Rpeak
209.688000 Rpeak
210.928000 Rpeak
212.160000 Rpeak
213.400000 Rpeak
214.600000 Rpeak
215.848000 Rpeak
217.120000 Rpeak
218.352000 Rpeak
219.592000 Rpeak
220.840000 Rpeak
221.992000 Rpeak
