latency type
0.432000 Rpeak
1.616000 Rpeak
2.796000 Rpeak
3.996000 Rpeak
5.176000 Rpeak
6.340000 Rpeak
7.520000 Rpeak
8.704000 Rpeak
9.848000 Rpeak
11.012000 Rpeak
12.180000 Rpeak
13.324000 Rpeak
14.504000 Rpeak
15.704000 Rpeak
16.888000 Rpeak
18.056000 Rpeak
19.192000 Rpeak
20.316000 Rpeak
21.500000 Rpeak
22.684000 Rpeak
23.860000 Rpeak
25.024000 Rpeak
26.172000 Rpeak
27.296000 Rpeak
28.440000 Rpeak
29.620000 Rpeak
30.788000 Rpeak
31.944000 Rpeak
33.092000 Rpeak
34.208000 Rpeak
35.344000 Rpeak
36.500000 Rpeak
37.628000 Rpeak
38.816000 Rpeak
40.008000 Rpeak
41.152000 Rpeak
42.308000 Rpeak
43.464000 Rpeak
44.588000 Rpeak
45.752000 Rpeak
46.956000 Rpeak
48.100000 Rpeak
49.244000 Rpeak
50.388000 Rpeak
51.504000 Rpeak
52.640000 Rpeak
53.808000 Rpeak
54.972000 Rpeak
56.124000 Rpeak
57.252000 Rpeak
58.328000 Rpeak
59.440000 Rpeak
60.576000 Rpeak
61.704000 Rpeak
62.868000 Rpeak
64.040000 Rpeak
65.148000 Rpeak
66.272000 Rpeak
67.420000 Rpeak
68.528000 Rpeak
69.664000 Rpeak
70.832000 Rpeak
71.980000 Rpeak
73.140000 Rpeak
74.304000 Rpeak
75.416000 Rpeak
76.564000 Rpeak
77.736000 Rpeak
78.896000 Rpeak
80.072000 Rpeak
81.248000 Rpeak
82.376000 Rpeak
83.520000 Rpeak
84.688000 Rpeak
85.840000 Rpeak
87.016000 Rpeak
88.168000 Rpeak
89.268000 Rpeak
90.380000 Rpeak
91.540000 Rpeak
92.672000 Rpeak
93.832000 Rpeak
94.996000 Rpeak
96.120000 Rpeak
97.268000 Rpeak
98.420000 Rpeak
99.556000 Rpeak
100.724000 Rpeak
101.896000 Rpeak
103.048000 Rpeak
104.228000 Rpeak
105.388000 Rpeak
106.528000 Rpeak
107.700000 Rpeak
108.896000 Rpeak
110.064000 Rpeak
111.240000 Rpeak
112.416000 Rpeak
113.580000 Rpeak
114.776000 Rpeak
115.988000 Rpeak
117.172000 Rpeak
118.380000 Rpeak
119.596000 Rpeak
120.792000 Rpeak
121.988000 Rpeak
123.192000 Rpeak
124.352000 Rpeak
125.520000 Rpeak
126.740000 Rpeak
127.952000 Rpeak
129.156000 Rpeak
130.340000 Rpeak
131.472000 Rpeak
132.640000 Rpeak
133.816000 Rpeak
134.980000 Rpeak
136.144000 Rpeak
137.276000 Rpeak
138.384000 Rpeak
139.528000 Rpeak
140.676000 Rpeak
141.812000 Rpeak
142.996000 Rpeak
144.176000 Rpeak
145.312000 Rpeak
