latency type
0.296000 Rpeak
1.224000 Rpeak
2.176000 Rpeak
4.552000 Rpeak
5.304000 Rpeak
6.096000 Rpeak
6.964000 Rpeak
7.828000 Rpeak
8.936000 Rpeak
10.040000 Rpeak
11.108000 Rpeak
12.084000 Rpeak
13.052000 Rpeak
14.060000 Rpeak
15.068000 Rpeak
16.008000 Rpeak
16.872000 Rpeak
17.760000 Rpeak
18.708000 Rpeak
19.652000 Rpeak
20.532000 Rpeak
21.492000 Rpeak
22.560000 Rpeak
23.608000 Rpeak
24.556000 Rpeak
25.540000 Rpeak
26.572000 Rpeak
27.616000 Rpeak
28.592000 Rpeak
29.484000 Rpeak
30.428000 Rpeak
31.504000 Rpeak
32.548000 Rpeak
33.488000 Rpeak
34.464000 Rpeak
35.476000 Rpeak
36.448000 Rpeak
37.352000 Rpeak
38.276000 Rpeak
39.284000 Rpeak
40.304000 Rpeak
41.228000 Rpeak
42.112000 Rpeak
43.100000 Rpeak
44.088000 Rpeak
45.008000 Rpeak
45.864000 Rpeak
46.804000 Rpeak
47.780000 Rpeak
48.756000 Rpeak
49.640000 Rpeak
50.536000 Rpeak
51.568000 Rpeak
52.560000 Rpeak
53.496000 Rpeak
54.372000 Rpeak
55.320000 Rpeak
56.356000 Rpeak
57.372000 Rpeak
58.280000 Rpeak
59.200000 Rpeak
60.212000 Rpeak
61.248000 Rpeak
62.188000 Rpeak
63.092000 Rpeak
64.072000 Rpeak
65.096000 Rpeak
66.076000 Rpeak
66.940000 Rpeak
67.836000 Rpeak
68.808000 Rpeak
69.840000 Rpeak
70.748000 Rpeak
71.724000 Rpeak
72.728000 Rpeak
73.724000 Rpeak
74.620000 Rpeak
75.520000 Rpeak
76.488000 Rpeak
77.472000 Rpeak
78.380000 Rpeak
79.272000 Rpeak
80.232000 Rpeak
81.264000 Rpeak
82.176000 Rpeak
83.068000 Rpeak
84.028000 Rpeak
84.960000 Rpeak
85.800000 Rpeak
86.712000 Rpeak
87.736000 Rpeak
88.760000 Rpeak
89.704000 Rpeak
90.620000 Rpeak
91.600000 Rpeak
92.620000 Rpeak
