latency type
0.636000 Rpeak
1.548000 Rpeak
2.544000 Rpeak
3.568000 Rpeak
4.568000 Rpeak
5.496000 Rpeak
6.356000 Rectopic
6.844000 Rectopic
8.004000 Rpeak
8.956000 Rpeak
9.708000 Rpeak
10.460000 Rpeak
11.428000 Rpeak
12.508000 Rpeak
13.488000 Rpeak
14.416000 Rpeak
15.436000 Rpeak
16.504000 Rpeak
17.452000 Rpeak
18.368000 Rpeak
19.348000 Rpeak
20.404000 Rpeak
21.360000 Rpeak
22.200000 Rpeak
23.028000 Rpeak
23.976000 Rpeak
24.920000 Rpeak
25.792000 Rpeak
26.704000 Rpeak
27.800000 Rpeak
28.848000 Rpeak
29.792000 Rpeak
30.748000 Rpeak
31.744000 Rpeak
32.732000 Rpeak
33.644000 Rpeak
34.640000 Rpeak
35.648000 Rpeak
36.628000 Rpeak
37.472000 Rpeak
38.376000 Rpeak
39.412000 Rpeak
40.420000 Rpeak
41.328000 Rpeak
42.292000 Rpeak
43.296000 Rpeak
44.276000 Rpeak
45.128000 Rpeak
45.980000 Rpeak
46.900000 Rpeak
47.880000 Rpeak
48.792000 Rpeak
49.680000 Rpeak
50.600000 Rpeak
51.612000 Rpeak
52.572000 Rpeak
53.576000 Rpeak
54.608000 Rpeak
55.564000 Rpeak
56.456000 Rpeak
57.396000 Rpeak
58.424000 Rpeak
59.428000 Rpeak
60.388000 Rpeak
61.352000 Rpeak
62.380000 Rpeak
63.320000 Rpeak
64.180000 Rpeak
65.092000 Rpeak
66.120000 Rpeak
67.104000 Rpeak
68.032000 Rpeak
68.992000 Rpeak
70.000000 Rpeak
70.948000 Rpeak
71.824000 Rpeak
72.772000 Rpeak
73.768000 Rpeak
74.692000 Rpeak
75.584000 Rpeak
76.636000 Rpeak
77.664000 Rpeak
78.612000 Rpeak
79.500000 Rpeak
80.468000 Rpeak
81.500000 Rpeak
82.416000 Rpeak
83.244000 Rpeak
84.124000 Rpeak
85.124000 Rpeak
86.160000 Rpeak
87.168000 Rpeak
88.196000 Rpeak
89.180000 Rpeak
90.056000 Rpeak
90.844000 Rpeak
91.700000 Rpeak
92.736000 Rpeak
93.728000 Rpeak
94.628000 Rpeak
95.628000 Rpeak
96.672000 Rpeak
97.604000 Rpeak
98.476000 Rpeak
99.440000 Rpeak
100.444000 Rpeak
101.388000 Rpeak
102.284000 Rpeak
103.204000 Rpeak
104.144000 Rpeak
105.044000 Rpeak
105.932000 Rpeak
106.912000 Rpeak
107.944000 Rpeak
108.952000 Rpeak
109.908000 Rpeak
110.880000 Rpeak
111.868000 Rpeak
112.760000 Rpeak
113.600000 Rpeak
114.544000 Rpeak
115.628000 Rpeak
116.648000 Rpeak
117.568000 Rpeak
118.492000 Rpeak
119.464000 Rpeak
120.416000 Rpeak
121.284000 Rpeak
122.088000 Rpeak
122.944000 Rpeak
123.976000 Rpeak
125.020000 Rpeak
125.908000 Rpeak
126.808000 Rpeak
127.792000 Rpeak
128.720000 Rpeak
129.556000 Rpeak
130.476000 Rpeak
131.492000 Rpeak
132.556000 Rpeak
133.532000 Rpeak
134.484000 Rpeak
135.480000 Rpeak
136.488000 Rpeak
137.388000 Rpeak
138.280000 Rpeak
139.264000 Rpeak
140.344000 Rpeak
141.428000 Rpeak
142.376000 Rpeak
143.356000 Rpeak
144.376000 Rpeak
145.352000 Rpeak
146.244000 Rpeak
147.196000 Rpeak
148.292000 Rpeak
149.336000 Rpeak
150.260000 Rpeak
151.176000 Rpeak
152.164000 Rpeak
153.192000 Rpeak
154.140000 Rpeak
155.056000 Rpeak
156.028000 Rpeak
157.028000 Rpeak
157.956000 Rpeak
158.868000 Rpeak
159.872000 Rpeak
160.916000 Rpeak
161.908000 Rpeak
162.804000 Rpeak
163.696000 Rpeak
164.628000 Rpeak
165.524000 Rectopic
166.028000 Rectopic
167.100000 Rpeak
167.888000 Rpeak
168.756000 Rpeak
169.644000 Rpeak
170.472000 Rpeak
171.424000 Rpeak
172.472000 Rpeak
173.508000 Rpeak
174.428000 Rpeak
175.348000 Rpeak
176.300000 Rpeak
177.216000 Rpeak
178.052000 Rpeak
178.924000 Rpeak
179.808000 Rpeak
180.688000 Rpeak
181.524000 Rpeak
182.348000 Rpeak
183.292000 Rpeak
184.312000 Rpeak
185.228000 Rpeak
186.156000 Rpeak
187.180000 Rpeak
188.212000 Rpeak
189.180000 Rpeak
190.156000 Rpeak
191.176000 Rpeak
192.140000 Rpeak
193.048000 Rpeak
194.004000 Rpeak
195.008000 Rpeak
195.980000 Rpeak
196.920000 Rpeak
197.928000 Rpeak
198.892000 Rpeak
199.732000 Rpeak
200.600000 Rpeak
201.636000 Rpeak
202.620000 Rpeak
203.500000 Rpeak
204.392000 Rpeak
205.412000 Rpeak
206.372000 Rpeak
207.212000 Rpeak
208.040000 Rpeak
209.000000 Rpeak
210.064000 Rpeak
211.040000 Rpeak
211.920000 Rpeak
212.868000 Rpeak
213.860000 Rpeak
214.788000 Rpeak
215.744000 Rpeak
216.788000 Rpeak
217.852000 Rpeak
218.808000 Rpeak
219.736000 Rpeak
220.720000 Rpeak
221.700000 Rpeak
222.588000 Rpeak
223.540000 Rpeak
224.584000 Rpeak
225.604000 Rpeak
226.504000 Rpeak
227.436000 Rpeak
228.424000 Rpeak
229.352000 Rpeak
230.288000 Rpeak
231.316000 Rpeak
232.360000 Rpeak
233.328000 Rpeak
234.312000 Rpeak
235.324000 Rpeak
236.280000 Rpeak
237.164000 Rpeak
238.116000 Rpeak
239.168000 Rpeak
240.140000 Rpeak
241.144000 Rpeak
242.156000 Rpeak
243.092000 Rpeak
243.928000 Rpeak
244.808000 Rpeak
245.756000 Rpeak
246.736000 Rpeak
247.660000 Rpeak
248.644000 Rpeak
249.624000 Rpeak
250.544000 Rpeak
251.496000 Rpeak
252.484000 Rpeak
253.448000 Rpeak
254.376000 Rpeak
255.360000 Rpeak
256.392000 Rpeak
257.324000 Rpeak
258.192000 Rpeak
259.112000 Rpeak
260.076000 Rpeak
261.004000 Rpeak
261.900000 Rpeak
262.852000 Rpeak
263.828000 Rpeak
264.748000 Rpeak
265.676000 Rpeak
266.628000 Rpeak
267.596000 Rpeak
268.496000 Rpeak
269.428000 Rpeak
270.440000 Rpeak
271.376000 Rpeak
272.280000 Rpeak
273.240000 Rpeak
274.224000 Rpeak
275.148000 Rpeak
276.048000 Rpeak
276.984000 Rpeak
277.948000 Rpeak
278.844000 Rpeak
279.764000 Rpeak
280.780000 Rpeak
281.728000 Rpeak
282.696000 Rpeak
283.740000 Rpeak
284.748000 Rpeak
285.660000 Rpeak
286.600000 Rpeak
287.620000 Rpeak
288.572000 Rpeak
289.436000 Rpeak
290.336000 Rpeak
291.316000 Rpeak
292.296000 Rpeak
293.172000 Rpeak
294.116000 Rpeak
295.160000 Rpeak
296.184000 Rpeak
297.112000 Rpeak
298.036000 Rpeak
298.980000 Rpeak
299.888000 Rpeak
300.708000 Rpeak
301.528000 Rpeak
302.416000 Rpeak
303.348000 Rpeak
304.240000 Rpeak
305.136000 Rpeak
306.128000 Rpeak
307.056000 Rpeak
307.884000 Rpeak
308.736000 Rpeak
309.720000 Rpeak
310.676000 Rpeak
311.596000 Rpeak
312.548000 Rpeak
313.512000 Rpeak
314.396000 Rpeak
315.244000 Rpeak
316.180000 Rpeak
317.176000 Rpeak
318.092000 Rpeak
319.008000 Rpeak
