latency type
0.296000 Rpeak
1.172000 Rpeak
2.044000 Rpeak
2.872000 Rpeak
3.724000 Rpeak
4.600000 Rpeak
5.468000 Rpeak
6.332000 Rpeak
7.172000 Rpeak
8.012000 Rpeak
8.868000 Rpeak
9.760000 Rpeak
10.632000 Rpeak
11.468000 Rpeak
12.316000 Rpeak
13.188000 Rpeak
14.064000 Rpeak
14.944000 Rpeak
15.800000 Rpeak
16.628000 Rpeak
17.496000 Rpeak
18.376000 Rpeak
19.252000 Rpeak
20.132000 Rpeak
20.960000 Rpeak
21.836000 Rpeak
22.720000 Rpeak
23.592000 Rpeak
24.444000 Rpeak
25.336000 Rpeak
26.236000 Rpeak
27.144000 Rpeak
28.036000 Rpeak
28.880000 Rpeak
29.748000 Rpeak
30.632000 Rpeak
31.512000 Rpeak
32.384000 Rpeak
33.232000 Rpeak
34.112000 Rpeak
35.016000 Rpeak
35.916000 Rpeak
36.820000 Rpeak
37.684000 Rpeak
38.536000 Rpeak
39.420000 Rpeak
40.304000 Rpeak
41.168000 Rpeak
42.032000 Rpeak
42.928000 Rpeak
43.836000 Rpeak
44.700000 Rpeak
45.576000 Rpeak
46.488000 Rpeak
47.408000 Rpeak
48.280000 Rpeak
49.168000 Rpeak
50.072000 Rpeak
50.960000 Rpeak
51.840000 Rpeak
52.692000 Rpeak
53.564000 Rpeak
54.452000 Rpeak
55.324000 Rpeak
56.160000 Rpeak
57.028000 Rpeak
57.904000 Rpeak
58.796000 Rpeak
59.664000 Rpeak
60.512000 Rpeak
61.392000 Rpeak
62.280000 Rpeak
63.164000 Rpeak
64.016000 Rpeak
64.880000 Rpeak
65.768000 Rpeak
66.664000 Rpeak
67.524000 Rpeak
68.380000 Rpeak
69.276000 Rpeak
70.168000 Rpeak
71.024000 Rpeak
71.884000 Rpeak
72.760000 Rpeak
73.636000 Rpeak
74.488000 Rpeak
75.344000 Rpeak
76.228000 Rpeak
77.116000 Rpeak
78.016000 Rpeak
78.888000 Rpeak
79.748000 Rpeak
80.636000 Rpeak
81.552000 Rpeak
82.476000 Rpeak
83.360000 Rpeak
84.228000 Rpeak
85.124000 Rpeak
86.032000 Rpeak
86.912000 Rpeak
87.768000 Rpeak
88.652000 Rpeak
89.536000 Rpeak
90.436000 Rpeak
91.292000 Rpeak
92.196000 Rpeak
93.104000 Rpeak
94.004000 Rpeak
94.864000 Rpeak
95.744000 Rpeak
96.632000 Rpeak
97.528000 Rpeak
98.368000 Rpeak
99.220000 Rpeak
100.112000 Rpeak
101.004000 Rpeak
101.868000 Rpeak
102.748000 Rpeak
103.648000 Rpeak
104.540000 Rpeak
105.388000 Rpeak
106.256000 Rpeak
107.152000 Rpeak
108.052000 Rpeak
108.920000 Rpeak
109.788000 Rpeak
110.672000 Rpeak
111.576000 Rpeak
112.448000 Rpeak
113.304000 Rpeak
114.196000 Rpeak
115.084000 Rpeak
