latency type
0.584000 Rpeak
1.456000 Rpeak
2.232000 Rpeak
3.044000 Rpeak
3.920000 Rpeak
4.844000 Rpeak
5.740000 Rpeak
6.688000 Rpeak
7.732000 Rpeak
8.724000 Rpeak
9.640000 Rpeak
10.508000 Rpeak
11.404000 Rpeak
12.352000 Rpeak
13.220000 Rpeak
14.004000 Rpeak
14.824000 Rpeak
15.720000 Rpeak
16.724000 Rpeak
17.700000 Rpeak
18.684000 Rpeak
19.636000 Rpeak
20.540000 Rpeak
21.356000 Rpeak
22.192000 Rpeak
23.068000 Rpeak
23.960000 Rpeak
24.796000 Rpeak
25.616000 Rpeak
26.492000 Rpeak
27.432000 Rpeak
28.264000 Rpeak
29.108000 Rpeak
29.964000 Rpeak
30.764000 Rpeak
31.672000 Rpeak
32.728000 Rpeak
33.692000 Rpeak
34.608000 Rpeak
35.384000 Rpeak
36.076000 Rpeak
36.784000 Rpeak
37.484000 Rpeak
38.256000 Rpeak
39.120000 Rpeak
40.120000 Rpeak
41.092000 Rpeak
42.064000 Rpeak
43.028000 Rpeak
43.940000 Rpeak
44.820000 Rpeak
45.692000 Rpeak
46.572000 Rpeak
47.372000 Rpeak
48.176000 Rpeak
49.024000 Rpeak
49.976000 Rpeak
50.920000 Rpeak
51.780000 Rpeak
52.704000 Rpeak
53.728000 Rpeak
54.656000 Rpeak
55.472000 Rpeak
56.280000 Rpeak
57.132000 Rpeak
57.968000 Rpeak
58.792000 Rpeak
59.716000 Rpeak
60.792000 Rpeak
61.684000 Rpeak
62.524000 Rpeak
63.376000 Rpeak
64.252000 Rpeak
65.048000 Rpeak
65.912000 Rpeak
66.904000 Rpeak
67.844000 Rpeak
68.744000 Rpeak
69.724000 Rpeak
70.684000 Rpeak
71.588000 Rpeak
72.492000 Rpeak
73.368000 Rpeak
74.164000 Rpeak
74.932000 Rpeak
75.764000 Rpeak
76.744000 Rpeak
77.620000 Rpeak
78.472000 Rpeak
79.448000 Rpeak
80.408000 Rpeak
81.268000 Rpeak
82.112000 Rpeak
82.976000 Rpeak
83.760000 Rpeak
84.560000 Rpeak
85.372000 Rpeak
86.216000 Rpeak
87.056000 Rpeak
87.960000 Rpeak
88.868000 Rpeak
89.668000 Rpeak
90.496000 Rpeak
91.320000 Rpeak
92.116000 Rpeak
92.896000 Rpeak
93.644000 Rpeak
94.332000 Rpeak
95.136000 Rpeak
95.932000 Rpeak
96.680000 Rpeak
97.420000 Rpeak
98.232000 Rpeak
99.096000 Rpeak
99.984000 Rpeak
100.852000 Rpeak
101.728000 Rpeak
102.636000 Rpeak
103.572000 Rpeak
104.448000 Rpeak
105.252000 Rpeak
106.024000 Rpeak
106.836000 Rpeak
107.708000 Rpeak
108.580000 Rpeak
109.352000 Rpeak
110.152000 Rpeak
111.048000 Rpeak
112.056000 Rpeak
112.912000 Rpeak
113.732000 Rpeak
114.564000 Rpeak
115.428000 Rpeak
116.220000 Rpeak
117.032000 Rpeak
117.940000 Rpeak
118.920000 Rpeak
119.856000 Rpeak
120.724000 Rpeak
121.548000 Rpeak
122.296000 Rpeak
123.048000 Rpeak
123.868000 Rpeak
124.752000 Rpeak
125.600000 Rpeak
126.376000 Rpeak
