latency type
0.552000 Rpeak
1.252000 Rpeak
1.976000 Rpeak
2.692000 Rpeak
3.416000 Rpeak
4.136000 Rpeak
4.884000 Rpeak
5.632000 Rpeak
6.360000 Rpeak
7.072000 Rpeak
7.768000 Rpeak
8.412000 Rpeak
9.048000 Rpeak
9.692000 Rpeak
10.344000 Rpeak
11.004000 Rpeak
11.648000 Rpeak
12.336000 Rpeak
13.032000 Rpeak
13.724000 Rpeak
14.416000 Rpeak
15.092000 Rpeak
15.752000 Rpeak
16.436000 Rpeak
17.148000 Rpeak
17.840000 Rpeak
18.516000 Rpeak
19.188000 Rpeak
19.848000 Rpeak
20.496000 Rpeak
21.176000 Rpeak
21.848000 Rpeak
22.508000 Rpeak
23.188000 Rpeak
23.900000 Rpeak
24.600000 Rpeak
25.284000 Rpeak
25.932000 Rpeak
26.596000 Rpeak
27.272000 Rpeak
27.960000 Rpeak
28.648000 Rpeak
29.328000 Rpeak
30.032000 Rpeak
30.724000 Rpeak
31.428000 Rpeak
32.108000 Rpeak
32.780000 Rpeak
33.456000 Rpeak
34.132000 Rpeak
34.852000 Rpeak
35.544000 Rpeak
36.216000 Rpeak
36.896000 Rpeak
37.576000 Rpeak
38.256000 Rpeak
38.916000 Rpeak
39.564000 Rpeak
40.212000 Rpeak
40.880000 Rpeak
41.548000 Rpeak
42.204000 Rpeak
42.848000 Rpeak
43.524000 Rpeak
44.204000 Rpeak
44.868000 Rpeak
45.524000 Rpeak
46.140000 Rpeak
46.768000 Rpeak
47.412000 Rpeak
48.064000 Rpeak
48.716000 Rpeak
49.356000 Rpeak
49.996000 Rpeak
50.628000 Rpeak
51.272000 Rpeak
51.928000 Rpeak
52.556000 Rpeak
53.192000 Rpeak
53.844000 Rpeak
54.488000 Rpeak
55.120000 Rpeak
55.744000 Rpeak
56.332000 Rpeak
56.896000 Rpeak
57.468000 Rpeak
58.060000 Rpeak
58.672000 Rpeak
59.308000 Rpeak
59.988000 Rpeak
60.716000 Rpeak
61.416000 Rpeak
62.076000 Rpeak
62.724000 Rpeak
63.384000 Rpeak
64.048000 Rpeak
64.716000 Rpeak
65.372000 Rpeak
66.020000 Rpeak
66.672000 Rpeak
67.356000 Rpeak
68.076000 Rpeak
68.744000 Rpeak
69.396000 Rpeak
70.060000 Rpeak
70.732000 Rpeak
71.400000 Rpeak
72.060000 Rpeak
72.692000 Rpeak
73.332000 Rpeak
73.984000 Rpeak
