latency type
0.480000 Rpeak
1.180000 Rpeak
1.916000 Rpeak
2.648000 Rpeak
3.344000 Rpeak
4.048000 Rpeak
4.760000 Rpeak
5.496000 Rpeak
6.252000 Rpeak
6.972000 Rpeak
7.692000 Rpeak
8.416000 Rpeak
9.128000 Rpeak
9.820000 Rpeak
10.488000 Rpeak
11.176000 Rpeak
11.884000 Rpeak
12.596000 Rpeak
13.304000 Rpeak
14.000000 Rpeak
14.716000 Rpeak
15.444000 Rpeak
16.136000 Rpeak
16.796000 Rpeak
17.432000 Rpeak
18.024000 Rpeak
18.628000 Rpeak
19.280000 Rpeak
19.948000 Rpeak
20.624000 Rpeak
21.320000 Rpeak
22.060000 Rpeak
22.812000 Rpeak
23.516000 Rpeak
24.176000 Rpeak
24.836000 Rpeak
25.496000 Rpeak
26.164000 Rpeak
26.812000 Rpeak
27.452000 Rpeak
28.112000 Rpeak
28.804000 Rpeak
29.552000 Rpeak
30.256000 Rpeak
30.940000 Rpeak
31.632000 Rpeak
32.332000 Rpeak
33.036000 Rpeak
33.724000 Rpeak
34.368000 Rpeak
35.004000 Rpeak
35.660000 Rpeak
36.384000 Rpeak
37.088000 Rpeak
37.788000 Rpeak
38.460000 Rpeak
39.128000 Rpeak
39.808000 Rpeak
40.492000 Rpeak
41.180000 Rpeak
41.824000 Rpeak
42.452000 Rpeak
43.100000 Rpeak
43.812000 Rpeak
44.572000 Rpeak
45.312000 Rpeak
46.000000 Rpeak
46.664000 Rpeak
47.332000 Rpeak
48.008000 Rpeak
48.716000 Rpeak
49.424000 Rpeak
50.108000 Rpeak
50.792000 Rpeak
51.484000 Rpeak
52.176000 Rpeak
52.880000 Rpeak
53.556000 Rpeak
54.208000 Rpeak
54.876000 Rpeak
55.556000 Rpeak
56.252000 Rpeak
56.944000 Rpeak
57.612000 Rpeak
58.276000 Rpeak
58.980000 Rpeak
59.684000 Rpeak
60.380000 Rpeak
61.076000 Rpeak
61.748000 Rpeak
62.416000 Rpeak
63.088000 Rpeak
63.768000 Rpeak
64.444000 Rpeak
65.088000 Rpeak
65.732000 Rpeak
66.388000 Rpeak
67.084000 Rpeak
67.796000 Rpeak
68.488000 Rpeak
69.160000 Rpeak
69.820000 Rpeak
70.484000 Rpeak
71.164000 Rpeak
71.828000 Rpeak
72.484000 Rpeak
73.164000 Rpeak
73.876000 Rpeak
74.612000 Rpeak
75.336000 Rpeak
76.052000 Rpeak
76.764000 Rpeak
77.460000 Rpeak
78.128000 Rpeak
78.788000 Rpeak
79.416000 Rpeak
80.032000 Rpeak
80.708000 Rpeak
81.428000 Rpeak
82.172000 Rpeak
82.920000 Rpeak
83.652000 Rpeak
84.344000 Rpeak
85.020000 Rpeak
85.716000 Rpeak
86.412000 Rpeak
87.072000 Rpeak
87.704000 Rpeak
88.344000 Rpeak
88.996000 Rpeak
89.676000 Rpeak
90.372000 Rpeak
91.048000 Rpeak
91.696000 Rpeak
92.380000 Rpeak
93.100000 Rpeak
93.836000 Rpeak
94.532000 Rpeak
95.196000 Rpeak
95.868000 Rpeak
96.552000 Rpeak
97.252000 Rpeak
97.976000 Rpeak
98.680000 Rpeak
99.352000 Rpeak
100.048000 Rpeak
100.784000 Rpeak
101.500000 Rpeak
102.184000 Rpeak
102.852000 Rpeak
103.528000 Rpeak
104.224000 Rpeak
104.940000 Rpeak
105.656000 Rpeak
106.320000 Rpeak
106.996000 Rpeak
107.668000 Rpeak
108.348000 Rpeak
109.032000 Rpeak
109.700000 Rpeak
