latency type
0.348000 Rpeak
1.072000 Rpeak
1.800000 Rpeak
2.496000 Rpeak
3.184000 Rpeak
3.904000 Rpeak
4.628000 Rpeak
5.332000 Rpeak
6.020000 Rpeak
6.696000 Rpeak
7.376000 Rpeak
8.044000 Rpeak
8.688000 Rpeak
9.352000 Rpeak
10.032000 Rpeak
10.740000 Rpeak
11.440000 Rpeak
12.116000 Rpeak
12.796000 Rpeak
13.476000 Rpeak
14.168000 Rpeak
14.860000 Rpeak
15.516000 Rpeak
16.164000 Rpeak
16.824000 Rpeak
17.484000 Rpeak
18.152000 Rpeak
18.824000 Rpeak
19.520000 Rpeak
20.216000 Rpeak
20.928000 Rpeak
21.604000 Rpeak
22.260000 Rpeak
22.920000 Rpeak
23.588000 Rpeak
24.292000 Rpeak
24.976000 Rpeak
25.660000 Rpeak
26.360000 Rpeak
27.080000 Rpeak
27.780000 Rpeak
28.460000 Rpeak
29.152000 Rpeak
29.860000 Rpeak
30.560000 Rpeak
31.252000 Rpeak
31.920000 Rpeak
32.584000 Rpeak
33.292000 Rpeak
34.032000 Rpeak
34.788000 Rpeak
35.516000 Rpeak
36.252000 Rpeak
36.984000 Rpeak
37.712000 Rpeak
38.412000 Rpeak
39.112000 Rpeak
39.820000 Rpeak
40.516000 Rpeak
41.212000 Rpeak
41.896000 Rpeak
42.592000 Rpeak
43.304000 Rpeak
44.012000 Rpeak
44.688000 Rpeak
45.356000 Rpeak
46.020000 Rpeak
46.684000 Rpeak
47.388000 Rpeak
48.064000 Rpeak
48.764000 Rpeak
49.504000 Rpeak
50.280000 Rpeak
51.048000 Rpeak
51.768000 Rpeak
52.484000 Rpeak
53.168000 Rpeak
53.864000 Rpeak
54.536000 Rpeak
55.216000 Rpeak
55.904000 Rpeak
56.636000 Rpeak
57.388000 Rpeak
58.120000 Rpeak
58.844000 Rpeak
59.568000 Rpeak
60.276000 Rpeak
60.952000 Rpeak
61.608000 Rpeak
62.252000 Rpeak
62.908000 Rpeak
63.612000 Rpeak
64.300000 Rpeak
64.984000 Rpeak
65.688000 Rpeak
66.412000 Rpeak
67.116000 Rpeak
67.792000 Rpeak
68.468000 Rpeak
69.128000 Rpeak
69.804000 Rpeak
70.484000 Rpeak
71.172000 Rpeak
71.884000 Rpeak
72.596000 Rpeak
73.300000 Rpeak
73.960000 Rpeak
74.616000 Rpeak
75.292000 Rpeak
75.976000 Rpeak
76.648000 Rpeak
77.308000 Rpeak
77.992000 Rpeak
78.676000 Rpeak
79.340000 Rpeak
80.008000 Rpeak
80.700000 Rpeak
81.400000 Rpeak
82.096000 Rpeak
82.780000 Rpeak
83.468000 Rpeak
84.144000 Rpeak
84.820000 Rpeak
85.484000 Rpeak
86.124000 Rpeak
86.764000 Rpeak
87.420000 Rpeak
88.116000 Rpeak
88.812000 Rpeak
89.524000 Rpeak
90.248000 Rpeak
90.972000 Rpeak
91.656000 Rpeak
92.328000 Rpeak
93.004000 Rpeak
93.672000 Rpeak
94.332000 Rpeak
95.004000 Rpeak
95.704000 Rpeak
96.428000 Rpeak
97.160000 Rpeak
97.868000 Rpeak
98.568000 Rpeak
99.256000 Rpeak
99.940000 Rpeak
100.628000 Rpeak
101.268000 Rpeak
101.916000 Rpeak
102.580000 Rpeak
103.248000 Rpeak
103.916000 Rpeak
104.608000 Rpeak
105.320000 Rpeak
106.052000 Rpeak
106.760000 Rpeak
107.428000 Rpeak
108.076000 Rpeak
108.728000 Rpeak
109.368000 Rpeak
109.996000 Rpeak
110.644000 Rpeak
111.328000 Rpeak
112.052000 Rpeak
112.776000 Rpeak
113.496000 Rpeak
114.232000 Rpeak
114.968000 Rpeak
115.692000 Rpeak
116.368000 Rpeak
117.040000 Rpeak
117.676000 Rpeak
118.304000 Rpeak
118.928000 Rpeak
119.604000 Rpeak
120.332000 Rpeak
121.072000 Rpeak
121.776000 Rpeak
122.500000 Rpeak
123.244000 Rpeak
123.976000 Rpeak
124.688000 Rpeak
125.384000 Rpeak
126.084000 Rpeak
126.760000 Rpeak
127.448000 Rpeak
128.164000 Rpeak
128.916000 Rpeak
129.628000 Rpeak
130.292000 Rpeak
130.952000 Rpeak
131.592000 Rpeak
132.240000 Rpeak
132.896000 Rpeak
133.544000 Rpeak
134.188000 Rpeak
134.852000 Rpeak
135.512000 Rpeak
136.168000 Rpeak
136.832000 Rpeak
137.524000 Rpeak
138.232000 Rpeak
138.896000 Rpeak
139.556000 Rpeak
140.212000 Rpeak
140.848000 Rpeak
141.452000 Rpeak
142.024000 Rpeak
142.596000 Rpeak
143.216000 Rpeak
143.868000 Rpeak
144.500000 Rpeak
145.156000 Rpeak
145.832000 Rpeak
146.508000 Rpeak
147.188000 Rpeak
147.852000 Rpeak
148.504000 Rpeak
149.148000 Rpeak
149.788000 Rpeak
150.420000 Rpeak
151.056000 Rpeak
151.696000 Rpeak
152.348000 Rpeak
153.024000 Rpeak
153.680000 Rpeak
154.316000 Rpeak
154.968000 Rpeak
155.632000 Rpeak
156.308000 Rpeak
156.960000 Rpeak
157.608000 Rpeak
158.260000 Rpeak
158.920000 Rpeak
159.576000 Rpeak
160.208000 Rpeak
160.848000 Rpeak
161.504000 Rpeak
162.176000 Rpeak
162.844000 Rpeak
163.484000 Rpeak
164.132000 Rpeak
164.788000 Rpeak
165.452000 Rpeak
166.104000 Rpeak
166.756000 Rpeak
167.424000 Rpeak
168.096000 Rpeak
168.772000 Rpeak
169.436000 Rpeak
170.076000 Rpeak
170.716000 Rpeak
171.380000 Rpeak
172.036000 Rpeak
172.676000 Rpeak
173.336000 Rpeak
174.016000 Rpeak
174.724000 Rpeak
175.392000 Rpeak
176.068000 Rpeak
176.748000 Rpeak
177.412000 Rpeak
178.060000 Rpeak
178.704000 Rpeak
179.368000 Rpeak
180.032000 Rpeak
180.692000 Rpeak
181.360000 Rpeak
182.056000 Rpeak
