latency type
0.608000 Rpeak
1.388000 Rpeak
2.164000 Rpeak
2.928000 Rpeak
3.704000 Rpeak
4.480000 Rpeak
5.248000 Rpeak
6.036000 Rpeak
6.840000 Rpeak
7.628000 Rpeak
8.424000 Rpeak
9.224000 Rpeak
9.996000 Rpeak
10.772000 Rpeak
11.548000 Rpeak
12.316000 Rpeak
13.084000 Rpeak
13.868000 Rpeak
14.636000 Rpeak
15.404000 Rpeak
16.192000 Rpeak
16.972000 Rpeak
17.744000 Rpeak
18.528000 Rpeak
19.296000 Rpeak
20.060000 Rpeak
20.832000 Rpeak
21.596000 Rpeak
22.364000 Rpeak
23.140000 Rpeak
23.924000 Rpeak
24.692000 Rpeak
25.460000 Rpeak
26.236000 Rpeak
26.996000 Rpeak
27.768000 Rpeak
28.556000 Rpeak
29.332000 Rpeak
30.124000 Rpeak
30.924000 Rpeak
31.716000 Rpeak
32.516000 Rpeak
33.316000 Rpeak
34.096000 Rpeak
34.884000 Rpeak
35.672000 Rpeak
36.436000 Rpeak
37.208000 Rpeak
37.988000 Rpeak
38.760000 Rpeak
39.536000 Rpeak
40.312000 Rpeak
41.072000 Rpeak
41.836000 Rpeak
42.604000 Rpeak
43.368000 Rpeak
44.132000 Rpeak
44.900000 Rpeak
45.664000 Rpeak
46.428000 Rpeak
47.192000 Rpeak
47.948000 Rpeak
48.688000 Rpeak
49.440000 Rpeak
50.192000 Rpeak
50.928000 Rpeak
51.656000 Rpeak
52.392000 Rpeak
53.136000 Rpeak
53.872000 Rpeak
54.604000 Rpeak
55.336000 Rpeak
56.056000 Rpeak
56.776000 Rpeak
57.492000 Rpeak
58.216000 Rpeak
58.948000 Rpeak
59.676000 Rpeak
60.400000 Rpeak
61.128000 Rpeak
61.860000 Rpeak
62.588000 Rpeak
63.328000 Rpeak
64.076000 Rpeak
64.820000 Rpeak
65.552000 Rpeak
66.292000 Rpeak
67.028000 Rpeak
67.756000 Rpeak
68.500000 Rpeak
69.244000 Rpeak
69.976000 Rpeak
70.716000 Rpeak
71.460000 Rpeak
72.192000 Rpeak
72.916000 Rpeak
73.648000 Rpeak
74.376000 Rpeak
75.088000 Rpeak
75.804000 Rpeak
76.520000 Rpeak
77.232000 Rpeak
77.940000 Rpeak
78.652000 Rpeak
79.352000 Rpeak
80.048000 Rpeak
80.748000 Rpeak
81.448000 Rpeak
82.172000 Rpeak
82.884000 Rpeak
83.600000 Rpeak
84.332000 Rpeak
85.068000 Rpeak
85.800000 Rpeak
86.528000 Rpeak
87.276000 Rpeak
88.020000 Rpeak
88.748000 Rpeak
89.472000 Rpeak
90.188000 Rpeak
90.900000 Rpeak
91.612000 Rpeak
92.320000 Rpeak
93.016000 Rpeak
93.716000 Rpeak
94.412000 Rpeak
95.128000 Rpeak
95.828000 Rpeak
96.508000 Rpeak
97.188000 Rpeak
97.856000 Rpeak
98.524000 Rpeak
99.196000 Rpeak
99.872000 Rpeak
100.556000 Rpeak
101.244000 Rpeak
101.924000 Rpeak
102.604000 Rpeak
103.296000 Rpeak
103.988000 Rpeak
104.676000 Rpeak
105.368000 Rpeak
106.060000 Rpeak
106.748000 Rpeak
108.792000 Rpeak
109.476000 Rpeak
110.160000 Rpeak
110.892000 Rpeak
111.588000 Rpeak
112.272000 Rpeak
112.952000 Rpeak
113.628000 Rpeak
114.300000 Rpeak
114.968000 Rpeak
115.640000 Rpeak
116.312000 Rpeak
116.992000 Rpeak
117.676000 Rpeak
118.364000 Rpeak
119.060000 Rpeak
119.768000 Rpeak
120.476000 Rpeak
121.184000 Rpeak
121.900000 Rpeak
122.616000 Rpeak
123.336000 Rpeak
124.060000 Rpeak
124.780000 Rpeak
125.508000 Rpeak
126.232000 Rpeak
126.960000 Rpeak
127.688000 Rpeak
128.412000 Rpeak
129.136000 Rpeak
129.856000 Rpeak
130.572000 Rpeak
131.288000 Rpeak
132.008000 Rpeak
132.736000 Rpeak
133.460000 Rpeak
134.188000 Rpeak
134.912000 Rpeak
135.624000 Rpeak
136.336000 Rpeak
137.040000 Rpeak
137.740000 Rpeak
138.444000 Rpeak
139.136000 Rpeak
139.832000 Rpeak
140.528000 Rpeak
141.220000 Rpeak
141.912000 Rpeak
