latency type
0.860000 Rpeak
1.740000 Rpeak
2.636000 Rpeak
3.544000 Rpeak
4.432000 Rpeak
5.324000 Rpeak
6.228000 Rpeak
7.116000 Rpeak
8.024000 Rpeak
8.908000 Rpeak
9.768000 Rpeak
10.616000 Rpeak
11.452000 Rpeak
12.288000 Rpeak
13.112000 Rpeak
13.952000 Rpeak
14.768000 Rpeak
15.588000 Rpeak
16.412000 Rpeak
17.228000 Rpeak
18.048000 Rpeak
18.868000 Rpeak
19.688000 Rpeak
20.484000 Rpeak
21.276000 Rpeak
22.072000 Rpeak
22.856000 Rpeak
23.660000 Rpeak
24.480000 Rpeak
25.284000 Rpeak
26.080000 Rpeak
26.872000 Rpeak
27.668000 Rpeak
28.436000 Rpeak
29.212000 Rpeak
29.996000 Rpeak
30.772000 Rpeak
31.552000 Rpeak
32.328000 Rpeak
33.112000 Rpeak
33.872000 Rpeak
34.636000 Rpeak
35.412000 Rpeak
36.172000 Rpeak
36.944000 Rpeak
37.716000 Rpeak
38.492000 Rpeak
39.272000 Rpeak
40.052000 Rpeak
40.844000 Rpeak
41.620000 Rpeak
42.404000 Rpeak
43.196000 Rpeak
43.964000 Rpeak
44.748000 Rpeak
45.568000 Rpeak
46.384000 Rpeak
47.204000 Rpeak
48.012000 Rpeak
48.800000 Rpeak
49.588000 Rpeak
50.376000 Rpeak
51.148000 Rpeak
51.932000 Rpeak
52.724000 Rpeak
53.504000 Rpeak
54.296000 Rpeak
55.108000 Rpeak
55.908000 Rpeak
56.700000 Rpeak
57.516000 Rpeak
58.348000 Rpeak
59.168000 Rpeak
59.988000 Rpeak
60.820000 Rpeak
61.636000 Rpeak
62.456000 Rpeak
63.280000 Rpeak
64.120000 Rpeak
64.952000 Rpeak
65.808000 Rpeak
66.640000 Rpeak
67.452000 Rpeak
68.276000 Rpeak
69.096000 Rpeak
69.904000 Rpeak
70.720000 Rpeak
71.536000 Rpeak
72.332000 Rpeak
73.136000 Rpeak
73.956000 Rpeak
74.748000 Rpeak
75.544000 Rpeak
76.364000 Rpeak
77.164000 Rpeak
77.964000 Rpeak
78.772000 Rpeak
79.564000 Rpeak
80.348000 Rpeak
81.136000 Rpeak
81.916000 Rpeak
82.684000 Rpeak
83.460000 Rpeak
84.236000 Rpeak
85.008000 Rpeak
85.796000 Rpeak
86.592000 Rpeak
87.376000 Rpeak
88.168000 Rpeak
88.948000 Rpeak
89.716000 Rpeak
90.488000 Rpeak
91.264000 Rpeak
92.024000 Rpeak
92.792000 Rpeak
93.572000 Rpeak
94.336000 Rpeak
95.120000 Rpeak
95.928000 Rpeak
96.732000 Rpeak
97.532000 Rpeak
98.332000 Rpeak
