latency type
0.680000 Rpeak
1.456000 Rpeak
2.224000 Rpeak
2.988000 Rpeak
3.760000 Rpeak
4.532000 Rpeak
5.292000 Rpeak
6.064000 Rpeak
6.852000 Rpeak
7.632000 Rpeak
8.404000 Rpeak
9.172000 Rpeak
9.936000 Rpeak
10.688000 Rpeak
11.452000 Rpeak
12.224000 Rpeak
12.976000 Rpeak
13.744000 Rpeak
14.524000 Rpeak
15.296000 Rpeak
16.056000 Rpeak
16.824000 Rpeak
17.576000 Rpeak
18.328000 Rpeak
19.080000 Rpeak
19.836000 Rpeak
20.576000 Rpeak
21.328000 Rpeak
22.080000 Rpeak
22.840000 Rpeak
23.600000 Rpeak
24.352000 Rpeak
25.092000 Rpeak
25.836000 Rpeak
26.600000 Rpeak
27.352000 Rpeak
28.112000 Rpeak
28.888000 Rpeak
29.668000 Rpeak
30.444000 Rpeak
31.236000 Rpeak
32.032000 Rpeak
32.804000 Rpeak
33.580000 Rpeak
34.360000 Rpeak
35.132000 Rpeak
35.892000 Rpeak
36.664000 Rpeak
37.432000 Rpeak
38.188000 Rpeak
38.948000 Rpeak
39.712000 Rpeak
40.464000 Rpeak
41.220000 Rpeak
41.972000 Rpeak
42.712000 Rpeak
43.444000 Rpeak
44.192000 Rpeak
44.952000 Rpeak
45.704000 Rpeak
46.464000 Rpeak
47.224000 Rpeak
47.976000 Rpeak
48.732000 Rpeak
49.500000 Rpeak
50.260000 Rpeak
51.024000 Rpeak
51.784000 Rpeak
52.544000 Rpeak
53.280000 Rpeak
54.028000 Rpeak
54.780000 Rpeak
55.528000 Rpeak
56.280000 Rpeak
57.040000 Rpeak
57.792000 Rpeak
58.548000 Rpeak
59.324000 Rpeak
60.092000 Rpeak
60.848000 Rpeak
61.600000 Rpeak
62.356000 Rpeak
63.096000 Rpeak
63.840000 Rpeak
64.596000 Rpeak
65.340000 Rpeak
66.092000 Rpeak
66.848000 Rpeak
67.616000 Rpeak
68.376000 Rpeak
69.136000 Rpeak
69.904000 Rpeak
70.656000 Rpeak
71.416000 Rpeak
72.184000 Rpeak
72.940000 Rpeak
73.704000 Rpeak
74.472000 Rpeak
75.248000 Rpeak
76.016000 Rpeak
76.812000 Rpeak
77.596000 Rpeak
78.360000 Rpeak
79.128000 Rpeak
79.900000 Rpeak
80.660000 Rpeak
81.428000 Rpeak
82.212000 Rpeak
82.976000 Rpeak
83.756000 Rpeak
84.540000 Rpeak
85.328000 Rpeak
86.096000 Rpeak
86.872000 Rpeak
87.652000 Rpeak
88.416000 Rpeak
89.184000 Rpeak
89.960000 Rpeak
90.732000 Rpeak
91.496000 Rpeak
92.268000 Rpeak
93.044000 Rpeak
93.800000 Rpeak
94.556000 Rpeak
95.316000 Rpeak
96.064000 Rpeak
96.820000 Rpeak
97.576000 Rpeak
98.328000 Rpeak
99.088000 Rpeak
99.860000 Rpeak
100.620000 Rpeak
101.388000 Rpeak
102.172000 Rpeak
102.948000 Rpeak
103.712000 Rpeak
104.480000 Rpeak
105.252000 Rpeak
106.012000 Rpeak
106.772000 Rpeak
107.540000 Rpeak
108.304000 Rpeak
109.068000 Rpeak
109.832000 Rpeak
110.592000 Rpeak
111.348000 Rpeak
112.108000 Rpeak
112.884000 Rpeak
113.648000 Rpeak
114.416000 Rpeak
115.196000 Rpeak
115.960000 Rpeak
116.736000 Rpeak
117.520000 Rpeak
118.304000 Rpeak
119.072000 Rpeak
119.840000 Rpeak
120.604000 Rpeak
121.360000 Rpeak
122.132000 Rpeak
122.904000 Rpeak
123.676000 Rpeak
124.460000 Rpeak
125.248000 Rpeak
126.024000 Rpeak
126.828000 Rpeak
127.640000 Rpeak
128.436000 Rpeak
129.240000 Rpeak
130.048000 Rpeak
130.828000 Rpeak
131.612000 Rpeak
132.392000 Rpeak
133.172000 Rpeak
133.948000 Rpeak
134.732000 Rpeak
135.504000 Rpeak
136.264000 Rpeak
137.032000 Rpeak
137.804000 Rpeak
138.560000 Rpeak
139.328000 Rpeak
140.100000 Rpeak
140.868000 Rpeak
141.648000 Rpeak
142.432000 Rpeak
143.200000 Rpeak
143.964000 Rpeak
144.736000 Rpeak
145.500000 Rpeak
146.260000 Rpeak
147.028000 Rpeak
147.800000 Rpeak
148.580000 Rpeak
149.364000 Rpeak
150.144000 Rpeak
150.904000 Rpeak
151.684000 Rpeak
152.452000 Rpeak
153.212000 Rpeak
153.980000 Rpeak
154.756000 Rpeak
155.524000 Rpeak
156.316000 Rpeak
157.112000 Rpeak
157.896000 Rpeak
158.672000 Rpeak
159.448000 Rpeak
160.220000 Rpeak
160.992000 Rpeak
161.772000 Rpeak
162.544000 Rpeak
163.312000 Rpeak
164.080000 Rpeak
164.848000 Rpeak
165.608000 Rpeak
166.372000 Rpeak
167.148000 Rpeak
167.904000 Rpeak
168.664000 Rpeak
169.436000 Rpeak
170.192000 Rpeak
170.960000 Rpeak
171.736000 Rpeak
172.516000 Rpeak
173.288000 Rpeak
174.068000 Rpeak
174.832000 Rpeak
175.596000 Rpeak
176.368000 Rpeak
177.140000 Rpeak
177.904000 Rpeak
178.688000 Rpeak
179.468000 Rpeak
180.236000 Rpeak
181.012000 Rpeak
181.788000 Rpeak
182.548000 Rpeak
183.316000 Rpeak
184.084000 Rpeak
184.840000 Rpeak
185.600000 Rpeak
186.372000 Rpeak
187.148000 Rpeak
187.924000 Rpeak
188.704000 Rpeak
189.472000 Rpeak
190.236000 Rpeak
191.008000 Rpeak
191.772000 Rpeak
192.528000 Rpeak
193.292000 Rpeak
194.060000 Rpeak
194.816000 Rpeak
195.580000 Rpeak
196.348000 Rpeak
197.104000 Rpeak
197.864000 Rpeak
198.640000 Rpeak
199.408000 Rpeak
200.164000 Rpeak
200.928000 Rpeak
201.692000 Rpeak
202.444000 Rpeak
203.208000 Rpeak
203.976000 Rpeak
204.736000 Rpeak
205.500000 Rpeak
206.264000 Rpeak
207.016000 Rpeak
207.768000 Rpeak
208.520000 Rpeak
209.264000 Rpeak
209.992000 Rpeak
210.736000 Rpeak
211.504000 Rpeak
212.280000 Rpeak
213.076000 Rpeak
213.852000 Rpeak
214.636000 Rpeak
215.420000 Rpeak
216.192000 Rpeak
216.952000 Rpeak
217.716000 Rpeak
218.480000 Rpeak
219.232000 Rpeak
220.000000 Rpeak
220.772000 Rpeak
221.536000 Rpeak
222.308000 Rpeak
223.080000 Rpeak
223.840000 Rpeak
224.592000 Rpeak
225.356000 Rpeak
226.112000 Rpeak
226.864000 Rpeak
227.624000 Rpeak
228.400000 Rpeak
229.164000 Rpeak
229.928000 Rpeak
230.704000 Rpeak
231.468000 Rpeak
232.232000 Rpeak
233.000000 Rpeak
233.772000 Rpeak
234.528000 Rpeak
235.300000 Rpeak
236.072000 Rpeak
236.836000 Rpeak
237.588000 Rpeak
238.348000 Rpeak
239.088000 Rpeak
239.824000 Rpeak
240.572000 Rpeak
241.316000 Rpeak
242.052000 Rpeak
242.800000 Rpeak
243.552000 Rpeak
244.300000 Rpeak
245.040000 Rpeak
245.784000 Rpeak
246.520000 Rpeak
247.264000 Rpeak
248.012000 Rpeak
248.768000 Rpeak
249.512000 Rpeak
250.264000 Rpeak
251.028000 Rpeak
251.772000 Rpeak
252.512000 Rpeak
253.256000 Rpeak
253.988000 Rpeak
254.720000 Rpeak
255.464000 Rpeak
256.204000 Rpeak
256.948000 Rpeak
257.696000 Rpeak
258.444000 Rpeak
259.184000 Rpeak
259.924000 Rpeak
260.676000 Rpeak
261.424000 Rpeak
262.168000 Rpeak
262.928000 Rpeak
263.684000 Rpeak
264.436000 Rpeak
265.196000 Rpeak
265.972000 Rpeak
266.740000 Rpeak
267.508000 Rpeak
268.276000 Rpeak
269.036000 Rpeak
269.772000 Rpeak
270.520000 Rpeak
271.300000 Rpeak
272.076000 Rpeak
272.852000 Rpeak
273.628000 Rpeak
274.388000 Rpeak
275.152000 Rpeak
275.920000 Rpeak
276.676000 Rpeak
277.436000 Rpeak
278.212000 Rpeak
278.988000 Rpeak
279.768000 Rpeak
280.560000 Rpeak
281.340000 Rpeak
282.120000 Rpeak
282.900000 Rpeak
283.672000 Rpeak
284.440000 Rpeak
285.216000 Rpeak
285.996000 Rpeak
286.772000 Rpeak
287.548000 Rpeak
288.316000 Rpeak
289.076000 Rpeak
289.832000 Rpeak
290.600000 Rpeak
291.356000 Rpeak
292.124000 Rpeak
292.908000 Rpeak
293.672000 Rpeak
294.448000 Rpeak
295.216000 Rpeak
295.968000 Rpeak
296.724000 Rpeak
297.484000 Rpeak
298.232000 Rpeak
298.976000 Rpeak
299.732000 Rpeak
300.488000 Rpeak
301.240000 Rpeak
301.992000 Rpeak
302.736000 Rpeak
303.472000 Rpeak
304.212000 Rpeak
304.964000 Rpeak
305.708000 Rpeak
306.464000 Rpeak
307.240000 Rpeak
308.012000 Rpeak
308.804000 Rpeak
309.600000 Rpeak
310.384000 Rpeak
311.168000 Rpeak
311.968000 Rpeak
312.764000 Rpeak
313.556000 Rpeak
314.368000 Rpeak
315.168000 Rpeak
315.956000 Rpeak
316.752000 Rpeak
317.532000 Rpeak
318.320000 Rpeak
319.112000 Rpeak
319.900000 Rpeak
320.684000 Rpeak
321.472000 Rpeak
322.260000 Rpeak
323.040000 Rpeak
323.824000 Rpeak
324.592000 Rpeak
325.352000 Rpeak
326.136000 Rpeak
326.916000 Rpeak
327.700000 Rpeak
328.496000 Rpeak
329.304000 Rpeak
330.092000 Rpeak
330.896000 Rpeak
331.716000 Rpeak
332.508000 Rpeak
333.296000 Rpeak
334.076000 Rpeak
334.856000 Rpeak
335.624000 Rpeak
336.400000 Rpeak
337.172000 Rpeak
337.944000 Rpeak
338.712000 Rpeak
339.480000 Rpeak
340.240000 Rpeak
341.004000 Rpeak
341.776000 Rpeak
342.536000 Rpeak
343.300000 Rpeak
344.076000 Rpeak
344.852000 Rpeak
345.632000 Rpeak
346.428000 Rpeak
347.220000 Rpeak
348.008000 Rpeak
348.808000 Rpeak
349.596000 Rpeak
