latency type
0.740000 Rpeak
1.508000 Rpeak
2.272000 Rpeak
3.028000 Rpeak
3.800000 Rpeak
4.572000 Rpeak
5.332000 Rpeak
6.104000 Rpeak
6.884000 Rpeak
7.656000 Rpeak
8.432000 Rpeak
9.204000 Rpeak
9.960000 Rpeak
10.728000 Rpeak
11.492000 Rpeak
12.248000 Rpeak
13.000000 Rpeak
13.756000 Rpeak
14.504000 Rpeak
15.264000 Rpeak
16.036000 Rpeak
16.800000 Rpeak
17.560000 Rpeak
18.320000 Rpeak
19.076000 Rpeak
19.820000 Rpeak
20.560000 Rpeak
21.308000 Rpeak
22.044000 Rpeak
22.796000 Rpeak
23.544000 Rpeak
24.292000 Rpeak
25.032000 Rpeak
25.780000 Rpeak
26.532000 Rpeak
27.268000 Rpeak
28.004000 Rpeak
28.748000 Rpeak
29.488000 Rpeak
30.236000 Rpeak
30.992000 Rpeak
31.744000 Rpeak
32.492000 Rpeak
33.244000 Rpeak
33.996000 Rpeak
34.744000 Rpeak
35.492000 Rpeak
36.240000 Rpeak
36.980000 Rpeak
37.728000 Rpeak
38.480000 Rpeak
39.224000 Rpeak
39.964000 Rpeak
40.712000 Rpeak
41.456000 Rpeak
42.192000 Rpeak
42.936000 Rpeak
43.676000 Rpeak
44.412000 Rpeak
45.152000 Rpeak
45.900000 Rpeak
46.636000 Rpeak
47.376000 Rpeak
48.124000 Rpeak
48.872000 Rpeak
49.612000 Rpeak
50.364000 Rpeak
51.120000 Rpeak
51.860000 Rpeak
52.604000 Rpeak
53.356000 Rpeak
54.096000 Rpeak
54.848000 Rpeak
55.616000 Rpeak
56.376000 Rpeak
57.128000 Rpeak
57.892000 Rpeak
58.660000 Rpeak
59.408000 Rpeak
60.164000 Rpeak
60.924000 Rpeak
61.672000 Rpeak
62.428000 Rpeak
63.184000 Rpeak
63.936000 Rpeak
64.684000 Rpeak
65.436000 Rpeak
66.200000 Rpeak
66.940000 Rpeak
67.688000 Rpeak
68.436000 Rpeak
69.180000 Rpeak
69.924000 Rpeak
70.676000 Rpeak
71.424000 Rpeak
72.168000 Rpeak
72.924000 Rpeak
73.672000 Rpeak
74.412000 Rpeak
75.168000 Rpeak
75.924000 Rpeak
76.668000 Rpeak
77.420000 Rpeak
78.180000 Rpeak
78.920000 Rpeak
79.664000 Rpeak
80.420000 Rpeak
81.164000 Rpeak
81.912000 Rpeak
82.676000 Rpeak
83.428000 Rpeak
84.184000 Rpeak
84.960000 Rpeak
