latency type
0.196000 Rpeak
1.212000 Rpeak
2.172000 Rpeak
3.192000 Rpeak
4.280000 Rpeak
5.296000 Rpeak
6.300000 Rpeak
7.296000 Rpeak
8.328000 Rpeak
9.300000 Rpeak
10.340000 Rpeak
11.384000 Rpeak
12.344000 Rpeak
13.304000 Rpeak
14.304000 Rpeak
15.236000 Rpeak
16.172000 Rpeak
17.128000 Rpeak
18.156000 Rpeak
19.160000 Rpeak
20.128000 Rpeak
21.088000 Rpeak
22.072000 Rpeak
22.988000 Rpeak
23.952000 Rpeak
24.956000 Rpeak
25.908000 Rpeak
26.848000 Rpeak
27.788000 Rpeak
28.828000 Rpeak
29.784000 Rpeak
30.760000 Rpeak
31.752000 Rpeak
32.780000 Rpeak
33.784000 Rpeak
34.796000 Rpeak
35.840000 Rpeak
36.888000 Rpeak
37.908000 Rpeak
38.948000 Rpeak
39.956000 Rpeak
40.944000 Rpeak
41.956000 Rpeak
42.988000 Rpeak
43.944000 Rpeak
44.908000 Rpeak
45.888000 Rpeak
46.912000 Rpeak
47.856000 Rpeak
48.816000 Rpeak
49.768000 Rpeak
50.696000 Rpeak
51.620000 Rpeak
52.604000 Rectopic
52.988000 Rectopic
53.616000 Rpeak
54.560000 Rpeak
55.512000 Rpeak
56.488000 Rpeak
57.472000 Rpeak
58.392000 Rpeak
59.352000 Rpeak
60.304000 Rpeak
61.240000 Rpeak
62.252000 Rpeak
63.268000 Rpeak
64.236000 Rpeak
65.216000 Rpeak
66.240000 Rpeak
67.176000 Rpeak
68.128000 Rpeak
69.088000 Rpeak
70.128000 Rpeak
71.144000 Rpeak
72.104000 Rpeak
73.076000 Rpeak
74.160000 Rpeak
75.160000 Rpeak
76.156000 Rpeak
77.176000 Rpeak
78.276000 Rpeak
79.280000 Rpeak
80.272000 Rpeak
81.268000 Rpeak
82.240000 Rpeak
83.240000 Rpeak
84.248000 Rpeak
85.204000 Rpeak
86.156000 Rpeak
87.144000 Rpeak
88.056000 Rpeak
89.016000 Rpeak
89.968000 Rpeak
90.884000 Rpeak
91.804000 Rpeak
92.772000 Rpeak
93.728000 Rpeak
94.668000 Rpeak
95.628000 Rpeak
96.580000 Rpeak
97.504000 Rpeak
98.436000 Rpeak
99.400000 Rpeak
100.340000 Rpeak
101.280000 Rpeak
102.252000 Rpeak
103.196000 Rpeak
104.156000 Rpeak
105.108000 Rpeak
106.048000 Rpeak
106.984000 Rectopic
107.368000 Rectopic
107.960000 Rpeak
108.884000 Rpeak
109.840000 Rpeak
110.820000 Rpeak
111.760000 Rpeak
112.676000 Rpeak
113.632000 Rpeak
114.520000 Rpeak
115.416000 Rpeak
116.332000 Rpeak
117.200000 Rpeak
118.108000 Rpeak
119.052000 Rpeak
119.992000 Rpeak
120.904000 Rpeak
121.820000 Rpeak
122.724000 Rpeak
123.620000 Rpeak
124.544000 Rpeak
125.488000 Rpeak
126.404000 Rpeak
127.316000 Rpeak
128.248000 Rpeak
129.216000 Rpeak
130.152000 Rpeak
131.100000 Rpeak
131.996000 Rpeak
132.952000 Rpeak
133.912000 Rpeak
134.828000 Rpeak
135.708000 Rpeak
136.640000 Rpeak
137.552000 Rpeak
138.468000 Rpeak
139.416000 Rpeak
140.320000 Rpeak
141.220000 Rpeak
142.136000 Rpeak
143.068000 Rpeak
143.972000 Rpeak
144.912000 Rpeak
145.872000 Rpeak
146.856000 Rpeak
147.796000 Rpeak
148.728000 Rpeak
149.712000 Rpeak
150.644000 Rpeak
151.576000 Rpeak
152.536000 Rpeak
153.468000 Rpeak
154.372000 Rpeak
155.324000 Rpeak
156.292000 Rectopic
156.672000 Rectopic
157.236000 Rpeak
158.148000 Rpeak
159.036000 Rpeak
159.916000 Rpeak
160.856000 Rpeak
161.808000 Rpeak
162.724000 Rpeak
163.680000 Rpeak
164.640000 Rpeak
165.572000 Rpeak
166.536000 Rpeak
167.500000 Rpeak
168.424000 Rpeak
169.404000 Rpeak
170.416000 Rpeak
171.404000 Rpeak
172.344000 Rpeak
173.292000 Rpeak
174.288000 Rpeak
175.292000 Rpeak
176.232000 Rpeak
177.200000 Rpeak
178.176000 Rpeak
179.144000 Rpeak
180.136000 Rpeak
181.132000 Rpeak
182.080000 Rpeak
183.112000 Rpeak
184.156000 Rpeak
185.116000 Rpeak
186.096000 Rpeak
187.112000 Rpeak
188.084000 Rpeak
189.032000 Rpeak
189.984000 Rpeak
190.988000 Rpeak
191.956000 Rpeak
192.948000 Rpeak
193.932000 Rpeak
194.928000 Rpeak
195.932000 Rpeak
196.904000 Rpeak
197.820000 Rpeak
198.784000 Rpeak
199.768000 Rectopic
200.148000 Rectopic
200.700000 Rpeak
201.604000 Rpeak
202.524000 Rpeak
203.452000 Rpeak
204.352000 Rpeak
205.280000 Rpeak
206.200000 Rpeak
207.096000 Rpeak
208.004000 Rpeak
208.940000 Rpeak
209.892000 Rectopic
210.288000 Rectopic
210.816000 Rpeak
211.716000 Rpeak
212.588000 Rpeak
213.444000 Rpeak
214.336000 Rpeak
215.228000 Rpeak
216.140000 Rpeak
217.096000 Rpeak
218.012000 Rpeak
218.952000 Rpeak
219.904000 Rpeak
220.868000 Rpeak
221.808000 Rpeak
222.760000 Rpeak
223.716000 Rectopic
224.096000 Rectopic
224.668000 Rpeak
225.596000 Rpeak
226.568000 Rpeak
227.500000 Rpeak
228.392000 Rpeak
229.332000 Rpeak
230.292000 Rpeak
231.208000 Rpeak
232.144000 Rpeak
233.108000 Rpeak
234.040000 Rpeak
234.960000 Rpeak
235.944000 Rpeak
236.912000 Rpeak
237.848000 Rpeak
238.796000 Rpeak
239.824000 Rpeak
240.768000 Rectopic
241.144000 Rectopic
241.724000 Rpeak
242.660000 Rpeak
243.668000 Rpeak
244.600000 Rpeak
245.532000 Rpeak
246.472000 Rpeak
247.452000 Rpeak
248.384000 Rpeak
249.340000 Rpeak
250.296000 Rpeak
251.216000 Rpeak
252.148000 Rpeak
253.092000 Rpeak
253.980000 Rpeak
254.900000 Rpeak
255.828000 Rpeak
256.756000 Rpeak
257.680000 Rpeak
258.604000 Rpeak
259.476000 Rpeak
260.360000 Rpeak
261.284000 Rpeak
262.224000 Rpeak
263.120000 Rpeak
264.040000 Rpeak
265.020000 Rpeak
265.952000 Rpeak
266.852000 Rpeak
267.764000 Rpeak
268.676000 Rpeak
269.576000 Rpeak
270.496000 Rpeak
271.404000 Rectopic
271.776000 Rectopic
272.324000 Rpeak
273.220000 Rpeak
274.124000 Rpeak
274.984000 Rpeak
275.876000 Rpeak
276.808000 Rpeak
277.720000 Rpeak
278.648000 Rpeak
279.604000 Rpeak
280.580000 Rpeak
281.492000 Rpeak
282.464000 Rpeak
283.440000 Rpeak
284.380000 Rectopic
284.792000 Rectopic
285.308000 Rectopic
286.244000 Rpeak
287.220000 Rpeak
288.136000 Rpeak
289.060000 Rpeak
290.056000 Rpeak
291.032000 Rpeak
291.944000 Rpeak
292.864000 Rpeak
293.832000 Rpeak
294.764000 Rpeak
295.684000 Rpeak
296.592000 Rpeak
297.524000 Rpeak
298.420000 Rpeak
299.328000 Rpeak
300.264000 Rpeak
301.204000 Rpeak
302.116000 Rpeak
303.032000 Rpeak
303.944000 Rpeak
304.864000 Rpeak
305.756000 Rpeak
306.672000 Rpeak
307.604000 Rpeak
308.556000 Rpeak
309.488000 Rpeak
310.432000 Rpeak
311.392000 Rpeak
312.384000 Rpeak
313.344000 Rpeak
314.300000 Rpeak
315.232000 Rpeak
316.152000 Rpeak
317.128000 Rpeak
318.116000 Rpeak
319.048000 Rpeak
319.968000 Rpeak
320.968000 Rpeak
321.896000 Rpeak
322.804000 Rpeak
323.728000 Rpeak
324.640000 Rpeak
325.540000 Rpeak
326.480000 Rpeak
327.432000 Rpeak
328.336000 Rpeak
329.280000 Rpeak
330.244000 Rpeak
331.220000 Rpeak
332.136000 Rpeak
333.116000 Rpeak
334.104000 Rpeak
335.048000 Rpeak
336.028000 Rpeak
337.024000 Rpeak
337.976000 Rpeak
338.944000 Rpeak
339.904000 Rpeak
340.944000 Rpeak
341.904000 Rpeak
342.864000 Rpeak
343.808000 Rpeak
344.724000 Rpeak
345.672000 Rpeak
346.648000 Rpeak
347.580000 Rpeak
348.532000 Rpeak
349.492000 Rpeak
350.452000 Rpeak
351.412000 Rpeak
352.392000 Rpeak
353.336000 Rpeak
354.216000 Rpeak
355.124000 Rpeak
356.056000 Rpeak
357.024000 Rpeak
357.964000 Rpeak
358.904000 Rpeak
359.852000 Rpeak
360.808000 Rpeak
361.740000 Rpeak
362.692000 Rpeak
363.640000 Rpeak
364.612000 Rpeak
365.572000 Rpeak
366.532000 Rpeak
367.500000 Rpeak
368.448000 Rpeak
369.408000 Rpeak
370.368000 Rpeak
371.356000 Rpeak
372.320000 Rpeak
373.272000 Rpeak
374.168000 Rpeak
375.096000 Rpeak
376.032000 Rpeak
376.968000 Rpeak
377.860000 Rpeak
378.808000 Rpeak
379.760000 Rpeak
380.716000 Rpeak
381.620000 Rpeak
382.552000 Rpeak
383.516000 Rpeak
384.456000 Rpeak
385.360000 Rpeak
386.324000 Rpeak
387.304000 Rpeak
388.252000 Rpeak
389.188000 Rpeak
390.204000 Rpeak
391.144000 Rpeak
392.084000 Rectopic
392.460000 Rectopic
393.052000 Rpeak
394.004000 Rpeak
394.964000 Rpeak
395.908000 Rpeak
396.832000 Rpeak
397.744000 Rpeak
398.652000 Rpeak
399.580000 Rpeak
400.456000 Rpeak
401.352000 Rpeak
402.296000 Rpeak
403.264000 Rpeak
404.160000 Rpeak
405.092000 Rpeak
406.028000 Rpeak
406.920000 Rpeak
407.808000 Rpeak
408.740000 Rpeak
409.688000 Rpeak
410.632000 Rpeak
411.572000 Rpeak
412.504000 Rpeak
413.384000 Rpeak
414.300000 Rpeak
415.240000 Rpeak
416.140000 Rpeak
417.028000 Rpeak
417.960000 Rpeak
418.904000 Rpeak
419.800000 Rpeak
420.676000 Rpeak
421.612000 Rpeak
422.556000 Rpeak
423.464000 Rpeak
424.404000 Rpeak
425.404000 Rpeak
426.356000 Rpeak
427.288000 Rpeak
428.228000 Rpeak
429.172000 Rpeak
430.104000 Rpeak
431.012000 Rpeak
431.932000 Rpeak
432.852000 Rpeak
433.760000 Rpeak
434.664000 Rpeak
435.600000 Rpeak
436.484000 Rpeak
437.412000 Rpeak
438.360000 Rpeak
439.248000 Rpeak
440.128000 Rpeak
441.072000 Rpeak
442.008000 Rpeak
442.924000 Rpeak
443.840000 Rpeak
444.760000 Rpeak
445.700000 Rpeak
446.640000 Rpeak
447.540000 Rpeak
448.460000 Rpeak
449.444000 Rpeak
450.368000 Rpeak
451.280000 Rpeak
452.208000 Rpeak
453.148000 Rpeak
454.088000 Rpeak
454.988000 Rpeak
455.856000 Rpeak
456.792000 Rpeak
457.728000 Rpeak
458.628000 Rpeak
459.520000 Rpeak
460.456000 Rpeak
461.400000 Rpeak
462.280000 Rpeak
463.156000 Rpeak
464.096000 Rpeak
465.032000 Rpeak
465.940000 Rpeak
466.856000 Rectopic
467.232000 Rectopic
467.856000 Rpeak
468.784000 Rpeak
469.688000 Rpeak
470.612000 Rpeak
471.572000 Rpeak
472.496000 Rpeak
473.416000 Rpeak
474.348000 Rpeak
475.316000 Rpeak
476.268000 Rpeak
477.236000 Rpeak
478.232000 Rpeak
479.236000 Rpeak
480.228000 Rpeak
481.228000 Rpeak
482.236000 Rpeak
483.172000 Rpeak
484.156000 Rpeak
485.112000 Rpeak
486.012000 Rpeak
486.916000 Rpeak
487.816000 Rpeak
488.696000 Rpeak
489.588000 Rpeak
490.464000 Rpeak
491.396000 Rpeak
492.332000 Rpeak
493.264000 Rpeak
494.176000 Rpeak
495.132000 Rpeak
496.044000 Rpeak
496.964000 Rpeak
497.936000 Rpeak
499.000000 Rpeak
499.968000 Rpeak
500.900000 Rpeak
501.848000 Rpeak
502.904000 Rpeak
503.880000 Rpeak
504.832000 Rpeak
505.820000 Rpeak
506.856000 Rpeak
0.492000 Tpeak
1.504000 Tpeak
2.464000 Tpeak
3.484000 Tpeak
4.572000 Tpeak
5.588000 Tpeak
6.592000 Tpeak
7.592000 Tpeak
8.624000 Tpeak
9.592000 Tpeak
10.632000 Tpeak
11.680000 Tpeak
12.636000 Tpeak
13.596000 Tpeak
14.596000 Tpeak
15.528000 Tpeak
16.468000 Tpeak
17.420000 Tpeak
18.448000 Tpeak
19.452000 Tpeak
20.420000 Tpeak
21.384000 Tpeak
22.368000 Tpeak
23.280000 Tpeak
24.248000 Tpeak
25.248000 Tpeak
26.204000 Tpeak
27.140000 Tpeak
28.080000 Tpeak
29.120000 Tpeak
30.080000 Tpeak
31.052000 Tpeak
32.048000 Tpeak
33.072000 Tpeak
34.080000 Tpeak
35.092000 Tpeak
36.132000 Tpeak
37.180000 Tpeak
38.200000 Tpeak
39.244000 Tpeak
40.248000 Tpeak
41.240000 Tpeak
42.248000 Tpeak
43.280000 Tpeak
44.236000 Tpeak
45.200000 Tpeak
46.180000 Tpeak
47.204000 Tpeak
48.148000 Tpeak
49.108000 Tpeak
50.060000 Tpeak
50.988000 Tpeak
51.912000 Tpeak
52.924000 Tectopic
53.300000 Tectopic
53.896000 Tpeak
54.848000 Tpeak
55.800000 Tpeak
56.776000 Tpeak
57.760000 Tpeak
58.684000 Tpeak
59.644000 Tpeak
60.592000 Tpeak
61.532000 Tpeak
62.544000 Tpeak
63.556000 Tpeak
64.528000 Tpeak
65.508000 Tpeak
66.532000 Tpeak
67.468000 Tpeak
68.416000 Tpeak
69.376000 Tpeak
70.420000 Tpeak
71.436000 Tpeak
72.392000 Tpeak
73.368000 Tpeak
74.452000 Tpeak
75.452000 Tpeak
76.444000 Tpeak
77.468000 Tpeak
78.568000 Tpeak
79.572000 Tpeak
80.564000 Tpeak
81.560000 Tpeak
82.532000 Tpeak
83.532000 Tpeak
84.540000 Tpeak
85.496000 Tpeak
86.448000 Tpeak
87.432000 Tpeak
88.344000 Tpeak
89.304000 Tpeak
90.260000 Tpeak
91.172000 Tpeak
92.092000 Tpeak
93.060000 Tpeak
94.016000 Tpeak
94.960000 Tpeak
95.916000 Tpeak
96.872000 Tpeak
97.792000 Tpeak
98.728000 Tpeak
99.692000 Tpeak
100.632000 Tpeak
101.572000 Tpeak
102.544000 Tpeak
103.488000 Tpeak
104.448000 Tpeak
105.400000 Tpeak
106.340000 Tpeak
107.308000 Tectopic
107.680000 Tectopic
108.240000 Tpeak
109.172000 Tpeak
110.128000 Tpeak
111.108000 Tpeak
112.052000 Tpeak
112.964000 Tpeak
113.920000 Tpeak
114.808000 Tpeak
115.704000 Tpeak
116.620000 Tpeak
117.492000 Tpeak
118.400000 Tpeak
119.340000 Tpeak
120.284000 Tpeak
121.192000 Tpeak
122.108000 Tpeak
123.012000 Tpeak
123.912000 Tpeak
124.836000 Tpeak
125.776000 Tpeak
126.696000 Tpeak
127.608000 Tpeak
128.540000 Tpeak
129.508000 Tpeak
130.444000 Tpeak
131.392000 Tpeak
132.288000 Tpeak
133.240000 Tpeak
134.200000 Tpeak
135.116000 Tpeak
135.996000 Tpeak
136.928000 Tpeak
137.840000 Tpeak
138.756000 Tpeak
139.708000 Tpeak
140.608000 Tpeak
141.508000 Tpeak
142.424000 Tpeak
143.360000 Tpeak
144.260000 Tpeak
145.200000 Tpeak
146.164000 Tpeak
147.148000 Tpeak
148.084000 Tpeak
149.020000 Tpeak
150.004000 Tpeak
150.936000 Tpeak
151.864000 Tpeak
152.828000 Tpeak
153.756000 Tpeak
154.664000 Tpeak
155.612000 Tpeak
156.616000 Tectopic
156.980000 Tectopic
157.508000 Tpeak
158.436000 Tpeak
159.324000 Tpeak
160.204000 Tpeak
161.140000 Tpeak
162.096000 Tpeak
163.012000 Tpeak
163.968000 Tpeak
164.928000 Tpeak
165.864000 Tpeak
166.824000 Tpeak
167.788000 Tpeak
168.712000 Tpeak
169.692000 Tpeak
170.704000 Tpeak
171.692000 Tpeak
172.632000 Tpeak
173.580000 Tpeak
174.576000 Tpeak
175.580000 Tpeak
176.524000 Tpeak
177.488000 Tpeak
178.464000 Tpeak
179.432000 Tpeak
180.424000 Tpeak
181.420000 Tpeak
182.372000 Tpeak
183.404000 Tpeak
184.444000 Tpeak
185.404000 Tpeak
186.384000 Tpeak
187.404000 Tpeak
188.372000 Tpeak
189.320000 Tpeak
190.268000 Tpeak
191.280000 Tpeak
192.248000 Tpeak
193.236000 Tpeak
194.220000 Tpeak
195.216000 Tpeak
196.220000 Tpeak
197.192000 Tpeak
198.112000 Tpeak
199.072000 Tpeak
200.084000 Tectopic
200.468000 Tectopic
200.972000 Tpeak
201.884000 Tpeak
202.804000 Tpeak
203.732000 Tpeak
204.640000 Tpeak
205.568000 Tpeak
206.488000 Tpeak
207.384000 Tpeak
208.292000 Tpeak
209.232000 Tpeak
210.232000 Tectopic
210.660000 Tectopic
211.084000 Tpeak
212.000000 Tpeak
212.868000 Tpeak
213.728000 Tpeak
214.624000 Tpeak
215.512000 Tpeak
216.424000 Tpeak
217.384000 Tpeak
218.300000 Tpeak
219.240000 Tpeak
220.188000 Tpeak
221.152000 Tpeak
222.092000 Tpeak
223.044000 Tpeak
224.036000 Tectopic
224.396000 Tectopic
224.940000 Tpeak
225.880000 Tpeak
226.852000 Tpeak
227.784000 Tpeak
228.676000 Tpeak
229.616000 Tpeak
230.576000 Tpeak
231.496000 Tpeak
232.432000 Tpeak
233.396000 Tpeak
234.324000 Tpeak
235.248000 Tpeak
236.232000 Tpeak
237.200000 Tpeak
238.136000 Tpeak
239.084000 Tpeak
240.112000 Tpeak
241.084000 Tectopic
241.456000 Tectopic
241.996000 Tpeak
242.944000 Tpeak
243.952000 Tpeak
244.884000 Tpeak
245.816000 Tpeak
246.756000 Tpeak
247.740000 Tpeak
248.672000 Tpeak
249.624000 Tpeak
250.580000 Tpeak
251.504000 Tpeak
252.432000 Tpeak
253.380000 Tpeak
254.268000 Tpeak
255.188000 Tpeak
256.116000 Tpeak
257.044000 Tpeak
257.968000 Tpeak
258.888000 Tpeak
259.760000 Tpeak
260.644000 Tpeak
261.572000 Tpeak
262.512000 Tpeak
263.408000 Tpeak
264.324000 Tpeak
265.336000 Tpeak
266.224000 Tpeak
267.136000 Tpeak
268.048000 Tpeak
268.960000 Tpeak
269.860000 Tpeak
270.780000 Tpeak
271.720000 Tectopic
272.180000 Tectopic
272.592000 Tpeak
273.504000 Tpeak
274.408000 Tpeak
275.268000 Tpeak
276.160000 Tpeak
277.092000 Tpeak
278.004000 Tpeak
278.932000 Tpeak
279.888000 Tpeak
280.864000 Tpeak
281.776000 Tpeak
282.752000 Tpeak
283.728000 Tpeak
284.668000 Tectopic
285.152000 Tectopic
285.576000 Tectopic
286.524000 Tpeak
287.504000 Tpeak
288.420000 Tpeak
289.344000 Tpeak
290.340000 Tpeak
291.316000 Tpeak
292.228000 Tpeak
293.148000 Tpeak
294.116000 Tpeak
295.048000 Tpeak
295.968000 Tpeak
296.876000 Tpeak
297.808000 Tpeak
298.704000 Tpeak
299.612000 Tpeak
300.548000 Tpeak
301.488000 Tpeak
302.400000 Tpeak
