latency type
0.224000 Rpeak
1.008000 Rpeak
1.812000 Rpeak
2.628000 Rpeak
3.456000 Rpeak
4.272000 Rpeak
5.024000 Rpeak
5.796000 Rpeak
6.616000 Rpeak
7.492000 Rpeak
8.320000 Rpeak
9.120000 Rpeak
9.956000 Rpeak
10.812000 Rpeak
11.688000 Rpeak
12.548000 Rpeak
13.420000 Rpeak
14.284000 Rpeak
15.124000 Rpeak
15.940000 Rpeak
16.740000 Rpeak
17.520000 Rpeak
18.280000 Rpeak
19.048000 Rpeak
19.884000 Rpeak
20.788000 Rpeak
21.684000 Rpeak
22.552000 Rpeak
23.464000 Rpeak
24.380000 Rpeak
25.268000 Rpeak
26.092000 Rpeak
26.912000 Rpeak
27.732000 Rpeak
28.544000 Rpeak
29.304000 Rpeak
30.096000 Rpeak
30.980000 Rpeak
31.820000 Rpeak
32.580000 Rpeak
33.340000 Rpeak
34.136000 Rpeak
35.000000 Rpeak
35.808000 Rpeak
36.620000 Rpeak
37.428000 Rpeak
38.272000 Rpeak
39.052000 Rpeak
39.772000 Rpeak
40.504000 Rpeak
41.268000 Rpeak
42.068000 Rpeak
42.820000 Rpeak
43.604000 Rpeak
44.420000 Rpeak
45.280000 Rpeak
46.080000 Rpeak
46.880000 Rpeak
47.684000 Rpeak
48.520000 Rpeak
49.428000 Rpeak
50.172000 Rpeak
50.912000 Rpeak
51.664000 Rpeak
52.464000 Rpeak
53.232000 Rpeak
54.036000 Rpeak
54.924000 Rpeak
55.816000 Rpeak
56.636000 Rpeak
57.456000 Rpeak
58.236000 Rpeak
59.008000 Rpeak
59.748000 Rpeak
60.504000 Rpeak
61.276000 Rpeak
62.056000 Rpeak
62.784000 Rpeak
63.520000 Rpeak
64.308000 Rpeak
65.048000 Rpeak
65.744000 Rpeak
66.440000 Rpeak
67.144000 Rpeak
67.860000 Rpeak
68.584000 Rpeak
69.308000 Rpeak
70.040000 Rpeak
70.776000 Rpeak
71.492000 Rpeak
72.176000 Rpeak
72.872000 Rpeak
