latency type
0.072000 Rpeak
0.884000 Rpeak
1.704000 Rpeak
2.540000 Rpeak
3.368000 Rpeak
4.168000 Rpeak
5.004000 Rpeak
5.840000 Rpeak
6.688000 Rpeak
7.512000 Rpeak
8.300000 Rpeak
9.060000 Rpeak
9.828000 Rpeak
10.612000 Rpeak
11.444000 Rpeak
12.296000 Rpeak
13.168000 Rpeak
14.068000 Rpeak
14.920000 Rpeak
15.732000 Rpeak
16.560000 Rpeak
17.392000 Rpeak
18.216000 Rpeak
19.036000 Rpeak
19.832000 Rpeak
20.628000 Rpeak
21.444000 Rpeak
22.264000 Rpeak
23.100000 Rpeak
23.932000 Rpeak
24.748000 Rpeak
25.556000 Rpeak
26.352000 Rpeak
27.188000 Rpeak
28.032000 Rpeak
28.880000 Rpeak
29.720000 Rpeak
30.536000 Rpeak
31.320000 Rpeak
32.128000 Rpeak
32.948000 Rpeak
33.776000 Rpeak
34.620000 Rpeak
35.428000 Rpeak
36.224000 Rpeak
37.044000 Rpeak
37.884000 Rpeak
38.724000 Rpeak
39.552000 Rpeak
40.360000 Rpeak
41.156000 Rpeak
41.952000 Rpeak
42.756000 Rpeak
43.580000 Rpeak
44.412000 Rpeak
45.244000 Rpeak
46.076000 Rpeak
46.892000 Rpeak
47.680000 Rpeak
48.452000 Rpeak
49.244000 Rpeak
50.060000 Rpeak
50.896000 Rpeak
51.712000 Rpeak
52.516000 Rpeak
53.360000 Rpeak
54.208000 Rpeak
55.064000 Rpeak
55.920000 Rpeak
56.748000 Rpeak
57.552000 Rpeak
58.384000 Rpeak
59.212000 Rpeak
60.064000 Rpeak
60.892000 Rpeak
61.688000 Rpeak
62.500000 Rpeak
63.332000 Rpeak
64.196000 Rpeak
65.016000 Rpeak
65.820000 Rpeak
66.636000 Rpeak
67.456000 Rpeak
68.312000 Rpeak
69.148000 Rpeak
69.948000 Rpeak
70.768000 Rpeak
71.588000 Rpeak
72.420000 Rpeak
73.232000 Rpeak
74.020000 Rpeak
74.836000 Rpeak
75.640000 Rpeak
76.448000 Rpeak
77.256000 Rpeak
78.048000 Rpeak
78.872000 Rpeak
79.700000 Rpeak
80.524000 Rpeak
81.320000 Rpeak
82.140000 Rpeak
82.968000 Rpeak
83.808000 Rpeak
84.640000 Rpeak
85.444000 Rpeak
86.280000 Rpeak
87.108000 Rpeak
87.928000 Rpeak
88.708000 Rpeak
89.484000 Rpeak
90.280000 Rpeak
91.100000 Rpeak
91.932000 Rpeak
92.736000 Rpeak
93.576000 Rpeak
94.400000 Rpeak
