latency type
0.464000 Rpeak
1.248000 Rpeak
2.036000 Rpeak
2.840000 Rpeak
3.612000 Rpeak
4.356000 Rpeak
5.104000 Rpeak
5.872000 Rpeak
6.676000 Rpeak
7.552000 Rpeak
8.464000 Rectopic
9.012000 Rectopic
10.044000 Rectopic
10.948000 Rpeak
11.816000 Rpeak
12.640000 Rpeak
13.460000 Rpeak
14.240000 Rpeak
15.032000 Rpeak
15.820000 Rpeak
16.616000 Rpeak
17.420000 Rpeak
18.200000 Rpeak
19.016000 Rpeak
19.832000 Rpeak
20.696000 Rpeak
21.540000 Rpeak
22.340000 Rpeak
23.152000 Rpeak
23.984000 Rpeak
24.932000 Rpeak
25.808000 Rpeak
26.624000 Rpeak
27.460000 Rpeak
28.280000 Rpeak
29.112000 Rpeak
29.924000 Rpeak
30.788000 Rpeak
31.656000 Rpeak
32.536000 Rpeak
33.372000 Rpeak
34.272000 Rpeak
35.152000 Rpeak
36.008000 Rpeak
36.824000 Rpeak
37.664000 Rpeak
38.492000 Rpeak
39.300000 Rpeak
40.088000 Rpeak
40.896000 Rpeak
41.744000 Rpeak
42.648000 Rpeak
43.496000 Rpeak
44.280000 Rpeak
45.068000 Rpeak
45.864000 Rpeak
46.660000 Rpeak
47.440000 Rpeak
48.244000 Rpeak
49.060000 Rpeak
49.904000 Rpeak
50.728000 Rpeak
51.544000 Rpeak
52.404000 Rpeak
53.236000 Rpeak
54.032000 Rpeak
54.800000 Rpeak
55.576000 Rpeak
56.344000 Rpeak
57.128000 Rpeak
57.908000 Rpeak
58.680000 Rpeak
59.476000 Rpeak
60.308000 Rpeak
61.164000 Rpeak
61.964000 Rpeak
62.760000 Rpeak
63.560000 Rpeak
64.344000 Rpeak
65.112000 Rpeak
65.904000 Rpeak
66.724000 Rpeak
67.568000 Rpeak
68.368000 Rpeak
69.156000 Rpeak
69.960000 Rpeak
70.788000 Rpeak
71.576000 Rpeak
72.348000 Rpeak
73.128000 Rpeak
73.936000 Rpeak
74.764000 Rpeak
75.588000 Rpeak
76.452000 Rpeak
77.280000 Rpeak
78.100000 Rpeak
78.884000 Rpeak
79.676000 Rpeak
80.472000 Rpeak
81.272000 Rpeak
82.068000 Rpeak
82.856000 Rpeak
83.660000 Rpeak
84.448000 Rpeak
85.240000 Rpeak
86.016000 Rpeak
86.804000 Rpeak
87.608000 Rpeak
88.452000 Rpeak
89.260000 Rpeak
90.056000 Rpeak
90.860000 Rpeak
91.716000 Rpeak
92.540000 Rpeak
93.324000 Rpeak
94.104000 Rpeak
94.888000 Rpeak
95.688000 Rpeak
96.468000 Rpeak
97.240000 Rpeak
98.048000 Rpeak
98.892000 Rpeak
99.756000 Rpeak
100.568000 Rpeak
101.368000 Rpeak
102.184000 Rpeak
103.028000 Rpeak
103.836000 Rpeak
104.640000 Rpeak
105.484000 Rpeak
106.352000 Rpeak
107.176000 Rpeak
107.960000 Rpeak
108.760000 Rpeak
109.588000 Rpeak
110.436000 Rpeak
111.304000 Rpeak
112.124000 Rpeak
112.976000 Rpeak
113.844000 Rpeak
114.672000 Rpeak
115.548000 Rpeak
116.404000 Rpeak
117.236000 Rpeak
118.056000 Rpeak
118.888000 Rpeak
119.712000 Rpeak
120.516000 Rpeak
121.292000 Rpeak
122.084000 Rpeak
122.900000 Rpeak
123.716000 Rpeak
124.540000 Rpeak
125.344000 Rpeak
126.172000 Rpeak
127.024000 Rpeak
127.916000 Rpeak
128.752000 Rpeak
129.600000 Rpeak
130.472000 Rpeak
131.364000 Rpeak
132.232000 Rpeak
133.088000 Rpeak
133.980000 Rpeak
134.868000 Rpeak
135.760000 Rpeak
