latency type
0.572000 Rpeak
1.340000 Rpeak
2.100000 Rpeak
2.856000 Rpeak
3.644000 Rpeak
4.432000 Rpeak
5.192000 Rpeak
5.944000 Rpeak
6.720000 Rpeak
7.508000 Rpeak
8.260000 Rpeak
9.032000 Rpeak
9.812000 Rpeak
10.608000 Rpeak
11.376000 Rpeak
12.148000 Rpeak
12.912000 Rpeak
13.704000 Rpeak
14.480000 Rpeak
15.232000 Rpeak
16.000000 Rpeak
16.792000 Rpeak
17.580000 Rpeak
18.356000 Rpeak
19.156000 Rpeak
19.988000 Rpeak
20.812000 Rpeak
21.596000 Rpeak
22.376000 Rpeak
23.144000 Rpeak
23.936000 Rpeak
24.716000 Rpeak
25.508000 Rpeak
26.312000 Rpeak
27.144000 Rpeak
27.960000 Rpeak
28.764000 Rpeak
29.552000 Rpeak
30.388000 Rpeak
31.176000 Rpeak
31.964000 Rpeak
32.760000 Rpeak
33.572000 Rpeak
34.368000 Rpeak
35.152000 Rpeak
35.948000 Rpeak
36.768000 Rpeak
37.676000 Rpeak
38.512000 Rpeak
39.328000 Rpeak
40.148000 Rpeak
40.996000 Rpeak
41.788000 Rpeak
42.560000 Rpeak
43.332000 Rpeak
44.132000 Rpeak
44.976000 Rpeak
45.760000 Rpeak
46.544000 Rpeak
47.340000 Rpeak
48.136000 Rpeak
48.896000 Rpeak
49.656000 Rpeak
50.412000 Rpeak
51.188000 Rpeak
51.940000 Rpeak
52.736000 Rpeak
53.540000 Rpeak
54.380000 Rpeak
55.164000 Rpeak
55.948000 Rpeak
56.736000 Rpeak
57.540000 Rpeak
58.312000 Rpeak
59.080000 Rpeak
59.856000 Rpeak
60.688000 Rpeak
61.540000 Rpeak
62.336000 Rpeak
63.128000 Rpeak
63.920000 Rpeak
64.720000 Rpeak
65.496000 Rpeak
66.268000 Rpeak
67.040000 Rpeak
67.836000 Rpeak
68.636000 Rpeak
69.416000 Rpeak
70.212000 Rpeak
71.044000 Rpeak
71.864000 Rpeak
72.644000 Rpeak
73.428000 Rpeak
74.232000 Rpeak
75.044000 Rpeak
75.828000 Rpeak
76.616000 Rpeak
77.444000 Rpeak
78.272000 Rpeak
79.060000 Rpeak
79.836000 Rpeak
80.612000 Rpeak
81.392000 Rpeak
82.188000 Rpeak
82.960000 Rpeak
83.752000 Rpeak
84.640000 Rpeak
85.536000 Rpeak
86.340000 Rpeak
87.136000 Rpeak
87.952000 Rpeak
88.772000 Rpeak
89.552000 Rpeak
90.348000 Rpeak
91.172000 Rpeak
92.004000 Rpeak
92.804000 Rpeak
93.580000 Rpeak
94.352000 Rpeak
95.116000 Rpeak
95.876000 Rpeak
96.632000 Rpeak
97.388000 Rpeak
98.164000 Rpeak
98.972000 Rpeak
99.756000 Rpeak
100.548000 Rpeak
101.340000 Rpeak
102.148000 Rpeak
102.924000 Rpeak
103.680000 Rpeak
104.432000 Rpeak
105.204000 Rpeak
105.968000 Rpeak
106.732000 Rpeak
107.520000 Rpeak
108.344000 Rpeak
109.140000 Rpeak
109.900000 Rpeak
110.660000 Rpeak
111.432000 Rpeak
112.220000 Rpeak
112.984000 Rpeak
113.744000 Rpeak
114.516000 Rpeak
115.332000 Rpeak
116.124000 Rpeak
116.880000 Rpeak
117.656000 Rpeak
118.428000 Rpeak
119.196000 Rpeak
119.960000 Rpeak
120.724000 Rpeak
121.504000 Rpeak
122.312000 Rpeak
123.084000 Rpeak
123.860000 Rpeak
124.668000 Rpeak
125.528000 Rpeak
126.320000 Rpeak
127.092000 Rpeak
127.868000 Rpeak
128.648000 Rpeak
129.416000 Rpeak
130.176000 Rpeak
130.960000 Rpeak
131.764000 Rpeak
132.580000 Rpeak
133.404000 Rpeak
134.232000 Rpeak
135.092000 Rpeak
135.884000 Rpeak
136.656000 Rpeak
137.436000 Rpeak
138.196000 Rpeak
138.972000 Rpeak
139.736000 Rpeak
140.488000 Rpeak
141.260000 Rpeak
142.072000 Rpeak
142.948000 Rpeak
143.752000 Rpeak
144.524000 Rpeak
145.284000 Rpeak
146.048000 Rpeak
146.816000 Rpeak
147.572000 Rpeak
148.336000 Rpeak
149.120000 Rpeak
149.944000 Rpeak
150.712000 Rpeak
151.472000 Rpeak
152.228000 Rpeak
152.976000 Rpeak
153.728000 Rpeak
154.476000 Rpeak
155.236000 Rpeak
156.024000 Rpeak
156.844000 Rpeak
157.636000 Rpeak
158.416000 Rpeak
159.204000 Rpeak
159.976000 Rpeak
160.724000 Rpeak
161.472000 Rpeak
162.232000 Rpeak
163.020000 Rpeak
163.808000 Rpeak
164.568000 Rpeak
165.340000 Rpeak
166.152000 Rpeak
167.016000 Rpeak
167.872000 Rpeak
168.668000 Rpeak
169.452000 Rpeak
170.232000 Rpeak
170.988000 Rpeak
171.756000 Rpeak
172.544000 Rpeak
173.372000 Rpeak
174.188000 Rpeak
174.988000 Rpeak
175.784000 Rpeak
176.580000 Rpeak
177.376000 Rpeak
178.144000 Rpeak
178.932000 Rpeak
179.716000 Rpeak
180.532000 Rpeak
181.312000 Rpeak
182.092000 Rpeak
182.936000 Rpeak
183.804000 Rpeak
184.620000 Rpeak
185.408000 Rpeak
186.212000 Rpeak
187.004000 Rpeak
187.796000 Rpeak
188.560000 Rpeak
189.352000 Rpeak
190.168000 Rpeak
191.016000 Rpeak
191.784000 Rpeak
192.544000 Rpeak
193.296000 Rpeak
194.060000 Rpeak
194.820000 Rpeak
195.572000 Rpeak
196.328000 Rpeak
197.104000 Rpeak
197.912000 Rpeak
198.688000 Rpeak
199.440000 Rpeak
200.196000 Rpeak
200.944000 Rpeak
201.700000 Rpeak
202.440000 Rpeak
203.216000 Rpeak
203.988000 Rpeak
204.780000 Rpeak
205.564000 Rpeak
206.340000 Rpeak
207.108000 Rpeak
207.880000 Rpeak
208.644000 Rpeak
209.404000 Rpeak
210.184000 Rpeak
210.980000 Rpeak
211.796000 Rpeak
212.576000 Rpeak
213.360000 Rpeak
214.152000 Rpeak
214.928000 Rpeak
215.680000 Rpeak
