latency type
0.100000 Rpeak
1.196000 Rpeak
2.296000 Rpeak
3.376000 Rpeak
4.452000 Rpeak
5.540000 Rpeak
6.620000 Rpeak
7.700000 Rpeak
8.784000 Rpeak
9.868000 Rpeak
10.936000 Rpeak
12.036000 Rpeak
13.132000 Rpeak
14.208000 Rpeak
15.280000 Rpeak
16.360000 Rpeak
17.432000 Rpeak
18.520000 Rpeak
19.612000 Rpeak
20.688000 Rpeak
21.780000 Rpeak
22.852000 Rpeak
23.924000 Rpeak
24.996000 Rpeak
26.080000 Rpeak
27.156000 Rpeak
28.244000 Rpeak
29.324000 Rpeak
30.396000 Rpeak
31.468000 Rpeak
32.544000 Rpeak
33.620000 Rpeak
34.704000 Rpeak
35.772000 Rpeak
36.852000 Rpeak
37.948000 Rpeak
39.032000 Rpeak
40.100000 Rpeak
41.180000 Rpeak
42.260000 Rpeak
43.332000 Rpeak
44.412000 Rpeak
45.496000 Rpeak
46.568000 Rpeak
47.648000 Rpeak
48.716000 Rpeak
49.796000 Rpeak
50.872000 Rpeak
51.936000 Rpeak
53.016000 Rpeak
54.092000 Rpeak
55.156000 Rpeak
56.232000 Rpeak
57.316000 Rpeak
58.388000 Rpeak
59.460000 Rpeak
60.544000 Rpeak
61.616000 Rpeak
62.708000 Rpeak
63.788000 Rpeak
64.860000 Rpeak
65.940000 Rpeak
67.012000 Rpeak
68.100000 Rpeak
69.192000 Rpeak
70.264000 Rpeak
71.340000 Rpeak
72.424000 Rpeak
73.500000 Rpeak
74.584000 Rpeak
75.668000 Rpeak
76.732000 Rpeak
77.812000 Rpeak
78.896000 Rpeak
79.964000 Rpeak
81.040000 Rpeak
82.120000 Rpeak
83.200000 Rpeak
84.268000 Rpeak
85.344000 Rpeak
86.416000 Rpeak
87.492000 Rpeak
88.572000 Rpeak
89.640000 Rpeak
90.716000 Rpeak
91.804000 Rpeak
92.876000 Rpeak
93.952000 Rpeak
95.028000 Rpeak
96.104000 Rpeak
97.188000 Rpeak
98.272000 Rpeak
99.348000 Rpeak
100.428000 Rpeak
101.500000 Rpeak
102.568000 Rpeak
103.648000 Rpeak
104.728000 Rpeak
105.796000 Rpeak
106.880000 Rpeak
107.964000 Rpeak
109.032000 Rpeak
110.104000 Rpeak
111.188000 Rpeak
112.264000 Rpeak
113.336000 Rpeak
114.424000 Rpeak
115.500000 Rpeak
116.572000 Rpeak
117.644000 Rpeak
118.728000 Rpeak
119.812000 Rpeak
120.892000 Rpeak
121.976000 Rpeak
123.048000 Rpeak
124.124000 Rpeak
125.208000 Rpeak
126.284000 Rpeak
127.364000 Rpeak
128.448000 Rpeak
129.536000 Rpeak
130.612000 Rpeak
131.684000 Rpeak
132.764000 Rpeak
133.844000 Rpeak
134.920000 Rpeak
136.008000 Rpeak
137.080000 Rpeak
138.164000 Rpeak
139.244000 Rpeak
140.308000 Rpeak
141.388000 Rpeak
142.472000 Rpeak
143.552000 Rpeak
144.640000 Rpeak
145.728000 Rpeak
146.800000 Rpeak
147.888000 Rpeak
148.960000 Rpeak
150.048000 Rpeak
151.132000 Rpeak
152.208000 Rpeak
153.288000 Rpeak
154.364000 Rpeak
155.436000 Rpeak
156.512000 Rpeak
157.592000 Rpeak
158.672000 Rpeak
159.744000 Rpeak
160.828000 Rpeak
161.908000 Rpeak
162.972000 Rpeak
164.056000 Rpeak
165.132000 Rpeak
166.208000 Rpeak
167.288000 Rpeak
168.372000 Rpeak
169.444000 Rpeak
170.520000 Rpeak
