latency type
0.180000 Rpeak
1.072000 Rpeak
1.924000 Rpeak
2.832000 Rpeak
3.752000 Rpeak
4.632000 Rpeak
5.528000 Rpeak
6.460000 Rpeak
7.420000 Rpeak
8.292000 Rpeak
9.184000 Rpeak
10.072000 Rpeak
10.916000 Rpeak
11.784000 Rpeak
12.676000 Rpeak
13.548000 Rpeak
14.420000 Rpeak
15.376000 Rpeak
16.276000 Rpeak
17.148000 Rpeak
18.072000 Rpeak
18.992000 Rpeak
19.864000 Rpeak
20.744000 Rpeak
21.668000 Rpeak
22.664000 Rpeak
23.516000 Rpeak
24.412000 Rpeak
25.304000 Rpeak
26.160000 Rpeak
27.032000 Rpeak
27.916000 Rpeak
28.820000 Rpeak
29.660000 Rpeak
30.548000 Rpeak
31.424000 Rpeak
32.272000 Rpeak
33.096000 Rpeak
33.952000 Rpeak
34.832000 Rpeak
35.680000 Rpeak
36.548000 Rpeak
37.464000 Rpeak
38.364000 Rpeak
39.200000 Rpeak
40.048000 Rpeak
40.904000 Rpeak
41.740000 Rpeak
42.552000 Rpeak
43.388000 Rpeak
44.264000 Rpeak
45.096000 Rpeak
46.012000 Rpeak
46.984000 Rpeak
47.888000 Rpeak
48.760000 Rpeak
49.656000 Rpeak
50.552000 Rpeak
51.396000 Rpeak
52.260000 Rpeak
53.148000 Rpeak
54.040000 Rpeak
54.932000 Rpeak
55.828000 Rpeak
56.724000 Rpeak
57.564000 Rpeak
58.432000 Rpeak
59.348000 Rpeak
60.224000 Rpeak
61.076000 Rpeak
61.968000 Rpeak
62.840000 Rpeak
63.668000 Rpeak
64.512000 Rpeak
65.364000 Rpeak
66.184000 Rpeak
67.012000 Rpeak
67.876000 Rpeak
68.748000 Rpeak
69.576000 Rpeak
70.436000 Rpeak
71.348000 Rpeak
72.268000 Rpeak
73.132000 Rpeak
74.012000 Rpeak
74.900000 Rpeak
75.728000 Rpeak
76.568000 Rpeak
77.448000 Rpeak
78.308000 Rpeak
79.164000 Rpeak
80.028000 Rpeak
80.924000 Rpeak
81.760000 Rpeak
82.636000 Rpeak
83.524000 Rpeak
84.360000 Rpeak
85.180000 Rpeak
86.024000 Rpeak
86.924000 Rpeak
87.728000 Rpeak
88.572000 Rpeak
89.436000 Rpeak
90.264000 Rpeak
91.124000 Rpeak
92.008000 Rpeak
92.880000 Rpeak
93.760000 Rpeak
94.640000 Rpeak
95.504000 Rpeak
96.316000 Rpeak
97.148000 Rpeak
98.004000 Rpeak
