latency type
0.728000 Rpeak
1.768000 Rpeak
2.756000 Rpeak
3.724000 Rpeak
4.788000 Rpeak
5.824000 Rpeak
6.824000 Rpeak
7.940000 Rpeak
8.972000 Rpeak
9.968000 Rpeak
11.020000 Rpeak
12.068000 Rpeak
13.040000 Rpeak
14.048000 Rpeak
15.036000 Rpeak
15.992000 Rpeak
16.964000 Rpeak
17.892000 Rpeak
18.872000 Rpeak
19.856000 Rpeak
20.812000 Rpeak
21.784000 Rpeak
22.844000 Rpeak
23.804000 Rpeak
24.740000 Rpeak
25.712000 Rpeak
26.652000 Rpeak
27.592000 Rpeak
28.612000 Rpeak
29.580000 Rpeak
30.576000 Rpeak
31.540000 Rpeak
32.480000 Rpeak
33.516000 Rpeak
34.560000 Rpeak
35.548000 Rpeak
36.612000 Rpeak
37.736000 Rpeak
38.776000 Rpeak
39.848000 Rpeak
40.952000 Rpeak
41.980000 Rpeak
43.112000 Rpeak
44.216000 Rpeak
45.300000 Rpeak
46.464000 Rpeak
47.524000 Rpeak
48.600000 Rpeak
49.620000 Rpeak
50.592000 Rpeak
51.744000 Rpeak
52.828000 Rpeak
53.876000 Rpeak
54.968000 Rpeak
56.012000 Rpeak
57.132000 Rpeak
58.244000 Rpeak
59.284000 Rpeak
60.424000 Rpeak
61.588000 Rpeak
62.644000 Rpeak
63.712000 Rpeak
64.684000 Rpeak
65.692000 Rpeak
66.756000 Rpeak
67.740000 Rpeak
68.804000 Rpeak
69.836000 Rpeak
70.760000 Rpeak
71.756000 Rpeak
72.800000 Rpeak
73.884000 Rpeak
74.900000 Rpeak
75.980000 Rpeak
77.056000 Rpeak
78.072000 Rpeak
79.144000 Rpeak
80.256000 Rpeak
81.316000 Rpeak
82.436000 Rpeak
83.576000 Rpeak
84.616000 Rpeak
85.784000 Rpeak
86.928000 Rpeak
87.964000 Rpeak
89.148000 Rpeak
90.324000 Rpeak
91.524000 Rpeak
92.704000 Rpeak
93.820000 Rpeak
94.900000 Rpeak
96.056000 Rpeak
97.072000 Rpeak
98.248000 Rpeak
99.304000 Rpeak
100.324000 Rpeak
101.444000 Rpeak
102.476000 Rpeak
103.556000 Rpeak
104.648000 Rpeak
105.624000 Rpeak
106.644000 Rpeak
107.708000 Rpeak
108.668000 Rpeak
109.704000 Rpeak
110.736000 Rpeak
111.720000 Rpeak
112.744000 Rpeak
113.740000 Rpeak
114.700000 Rpeak
115.792000 Rpeak
116.896000 Rpeak
117.884000 Rpeak
118.916000 Rpeak
119.996000 Rpeak
120.968000 Rpeak
121.972000 Rpeak
123.000000 Rpeak
123.948000 Rpeak
124.980000 Rpeak
126.040000 Rpeak
127.068000 Rpeak
128.164000 Rpeak
129.212000 Rpeak
130.228000 Rpeak
131.344000 Rpeak
132.428000 Rpeak
133.452000 Rpeak
134.524000 Rpeak
135.528000 Rpeak
136.476000 Rpeak
137.508000 Rpeak
138.520000 Rpeak
139.484000 Rpeak
140.548000 Rpeak
141.600000 Rpeak
142.528000 Rpeak
143.392000 Rpeak
144.280000 Rpeak
145.260000 Rpeak
146.244000 Rpeak
147.336000 Rpeak
148.420000 Rpeak
149.416000 Rpeak
150.484000 Rpeak
151.500000 Rpeak
152.480000 Rpeak
153.556000 Rpeak
154.628000 Rpeak
155.656000 Rpeak
156.808000 Rpeak
157.888000 Rpeak
158.888000 Rpeak
159.944000 Rpeak
161.040000 Rpeak
162.044000 Rpeak
163.160000 Rpeak
164.280000 Rpeak
165.408000 Rpeak
166.520000 Rpeak
167.512000 Rpeak
168.564000 Rpeak
169.656000 Rpeak
170.644000 Rpeak
171.696000 Rpeak
172.740000 Rpeak
173.824000 Rpeak
174.864000 Rpeak
175.824000 Rpeak
176.920000 Rpeak
178.028000 Rpeak
179.092000 Rpeak
180.224000 Rpeak
181.244000 Rpeak
182.304000 Rpeak
183.420000 Rpeak
184.440000 Rpeak
185.532000 Rpeak
186.652000 Rpeak
187.700000 Rpeak
188.788000 Rpeak
189.912000 Rpeak
190.928000 Rpeak
192.028000 Rpeak
193.096000 Rpeak
194.092000 Rpeak
195.196000 Rpeak
196.308000 Rpeak
197.396000 Rpeak
198.516000 Rpeak
199.564000 Rpeak
200.588000 Rpeak
201.720000 Rpeak
202.764000 Rpeak
203.844000 Rpeak
204.980000 Rpeak
206.056000 Rpeak
207.192000 Rpeak
208.284000 Rpeak
209.352000 Rpeak
210.440000 Rpeak
211.492000 Rpeak
212.488000 Rpeak
213.684000 Rpeak
214.800000 Rpeak
215.788000 Rpeak
216.844000 Rpeak
217.864000 Rpeak
218.808000 Rpeak
219.840000 Rpeak
220.900000 Rpeak
221.944000 Rpeak
223.060000 Rpeak
224.180000 Rpeak
225.352000 Rpeak
226.436000 Rpeak
227.448000 Rpeak
228.476000 Rpeak
229.484000 Rpeak
230.496000 Rpeak
231.652000 Rpeak
232.712000 Rpeak
233.684000 Rpeak
234.752000 Rpeak
235.800000 Rpeak
236.856000 Rpeak
237.916000 Rpeak
238.908000 Rpeak
239.944000 Rpeak
241.100000 Rpeak
242.132000 Rpeak
243.120000 Rpeak
244.208000 Rpeak
245.216000 Rpeak
246.180000 Rpeak
247.228000 Rpeak
248.260000 Rpeak
249.340000 Rpeak
250.408000 Rpeak
251.372000 Rpeak
252.348000 Rpeak
253.368000 Rpeak
254.292000 Rpeak
255.264000 Rpeak
256.304000 Rpeak
257.376000 Rpeak
258.444000 Rpeak
259.400000 Rpeak
260.364000 Rpeak
261.384000 Rpeak
262.324000 Rpeak
263.360000 Rpeak
264.464000 Rpeak
265.508000 Rpeak
266.608000 Rpeak
267.608000 Rpeak
268.648000 Rpeak
269.776000 Rpeak
270.856000 Rpeak
271.896000 Rpeak
272.884000 Rpeak
273.868000 Rpeak
274.988000 Rpeak
276.088000 Rpeak
277.196000 Rpeak
278.296000 Rpeak
279.352000 Rpeak
280.360000 Rpeak
281.392000 Rpeak
282.392000 Rpeak
283.444000 Rpeak
284.496000 Rpeak
285.484000 Rpeak
286.584000 Rpeak
287.648000 Rpeak
288.648000 Rpeak
289.656000 Rpeak
290.692000 Rpeak
291.560000 Rpeak
292.432000 Rpeak
293.388000 Rpeak
294.468000 Rpeak
295.464000 Rpeak
296.428000 Rpeak
297.452000 Rpeak
298.400000 Rpeak
299.276000 Rpeak
300.228000 Rpeak
301.180000 Rpeak
302.064000 Rpeak
303.120000 Rpeak
304.216000 Rpeak
305.132000 Rpeak
306.076000 Rpeak
306.948000 Rpeak
307.928000 Rpeak
308.840000 Rpeak
309.852000 Rpeak
310.932000 Rpeak
311.952000 Rpeak
312.988000 Rpeak
314.048000 Rpeak
315.020000 Rpeak
316.092000 Rpeak
317.164000 Rpeak
318.236000 Rpeak
319.400000 Rpeak
320.460000 Rpeak
321.448000 Rpeak
322.560000 Rpeak
323.628000 Rpeak
324.752000 Rpeak
325.888000 Rpeak
326.964000 Rpeak
328.020000 Rpeak
329.032000 Rpeak
330.096000 Rpeak
331.228000 Rpeak
332.236000 Rpeak
333.300000 Rpeak
334.392000 Rpeak
335.448000 Rpeak
336.548000 Rpeak
337.552000 Rpeak
338.492000 Rpeak
339.504000 Rpeak
340.548000 Rpeak
341.532000 Rpeak
342.648000 Rpeak
343.672000 Rpeak
344.624000 Rpeak
345.656000 Rpeak
346.744000 Rpeak
347.748000 Rpeak
348.840000 Rpeak
349.900000 Rpeak
351.016000 Rpeak
352.080000 Rpeak
353.068000 Rpeak
354.172000 Rpeak
355.248000 Rpeak
356.252000 Rpeak
357.372000 Rpeak
358.432000 Rpeak
359.512000 Rpeak
360.576000 Rpeak
361.572000 Rpeak
362.700000 Rpeak
363.780000 Rpeak
364.812000 Rpeak
365.888000 Rpeak
366.908000 Rpeak
367.896000 Rpeak
368.980000 Rpeak
369.980000 Rpeak
371.000000 Rpeak
372.056000 Rpeak
373.064000 Rpeak
374.224000 Rpeak
375.288000 Rpeak
376.296000 Rpeak
377.360000 Rpeak
378.328000 Rpeak
379.360000 Rpeak
380.464000 Rpeak
381.532000 Rpeak
382.648000 Rpeak
383.732000 Rpeak
384.780000 Rpeak
385.840000 Rpeak
386.808000 Rpeak
387.796000 Rpeak
388.852000 Rpeak
389.892000 Rpeak
390.896000 Rpeak
391.900000 Rpeak
392.860000 Rpeak
393.900000 Rpeak
394.948000 Rpeak
395.944000 Rpeak
396.996000 Rpeak
397.984000 Rpeak
398.976000 Rpeak
400.008000 Rpeak
400.920000 Rpeak
401.904000 Rpeak
402.836000 Rpeak
403.700000 Rpeak
404.580000 Rpeak
405.460000 Rpeak
406.468000 Rpeak
407.428000 Rpeak
408.328000 Rpeak
409.312000 Rpeak
410.316000 Rpeak
411.268000 Rpeak
412.296000 Rpeak
413.328000 Rpeak
414.320000 Rpeak
415.336000 Rpeak
416.284000 Rpeak
417.300000 Rpeak
418.376000 Rpeak
419.396000 Rpeak
420.488000 Rpeak
421.552000 Rpeak
422.636000 Rpeak
423.744000 Rpeak
