latency type
1.132000 Rpeak
2.160000 Rpeak
3.020000 Rpeak
3.992000 Rpeak
5.144000 Rpeak
6.240000 Rpeak
7.172000 Rpeak
8.236000 Rpeak
9.384000 Rpeak
10.460000 Rpeak
11.420000 Rpeak
12.532000 Rpeak
13.640000 Rpeak
14.672000 Rpeak
15.816000 Rpeak
16.948000 Rpeak
17.956000 Rpeak
19.064000 Rpeak
20.244000 Rpeak
21.268000 Rpeak
22.316000 Rpeak
23.596000 Rpeak
24.808000 Rpeak
25.868000 Rpeak
26.852000 Rpeak
28.064000 Rpeak
29.224000 Rpeak
30.308000 Rpeak
31.464000 Rpeak
32.564000 Rpeak
33.548000 Rpeak
34.752000 Rpeak
36.004000 Rpeak
37.056000 Rpeak
38.168000 Rpeak
39.372000 Rpeak
40.404000 Rpeak
41.372000 Rpeak
42.576000 Rpeak
43.720000 Rpeak
44.704000 Rpeak
45.880000 Rpeak
47.072000 Rpeak
48.092000 Rpeak
49.204000 Rpeak
50.384000 Rpeak
51.424000 Rpeak
52.620000 Rpeak
53.800000 Rpeak
54.872000 Rpeak
56.076000 Rpeak
57.184000 Rpeak
58.148000 Rpeak
59.284000 Rpeak
60.480000 Rpeak
61.580000 Rpeak
62.800000 Rpeak
64.000000 Rpeak
65.084000 Rpeak
66.292000 Rpeak
67.372000 Rpeak
68.400000 Rpeak
69.652000 Rpeak
70.824000 Rpeak
71.912000 Rpeak
73.128000 Rpeak
74.252000 Rpeak
75.332000 Rpeak
76.572000 Rpeak
77.744000 Rpeak
78.924000 Rpeak
80.108000 Rpeak
81.208000 Rpeak
82.312000 Rpeak
83.576000 Rpeak
84.716000 Rpeak
85.876000 Rpeak
87.076000 Rpeak
88.148000 Rpeak
89.176000 Rpeak
90.448000 Rpeak
91.656000 Rpeak
92.820000 Rpeak
94.076000 Rpeak
95.252000 Rpeak
96.404000 Rpeak
97.624000 Rpeak
98.684000 Rpeak
99.672000 Rpeak
100.856000 Rpeak
102.112000 Rpeak
103.116000 Rpeak
104.180000 Rpeak
105.400000 Rpeak
106.448000 Rpeak
107.404000 Rpeak
108.592000 Rpeak
109.708000 Rpeak
110.704000 Rpeak
111.832000 Rpeak
113.056000 Rpeak
