latency type
0.236000 Rpeak
1.192000 Rpeak
2.248000 Rpeak
3.192000 Rpeak
4.120000 Rpeak
5.172000 Rpeak
6.236000 Rpeak
7.288000 Rpeak
8.396000 Rpeak
9.460000 Rpeak
10.432000 Rpeak
11.492000 Rpeak
12.644000 Rpeak
13.648000 Rpeak
14.724000 Rpeak
15.924000 Rpeak
17.024000 Rpeak
18.004000 Rpeak
19.096000 Rpeak
20.268000 Rpeak
21.348000 Rpeak
22.356000 Rpeak
23.556000 Rpeak
24.752000 Rpeak
25.792000 Rpeak
26.828000 Rpeak
28.036000 Rpeak
29.152000 Rpeak
30.232000 Rpeak
31.448000 Rpeak
32.664000 Rpeak
33.808000 Rpeak
34.948000 Rpeak
35.936000 Rpeak
37.044000 Rpeak
38.204000 Rpeak
39.252000 Rpeak
40.456000 Rpeak
41.736000 Rpeak
42.880000 Rpeak
43.936000 Rpeak
45.072000 Rpeak
46.268000 Rpeak
47.288000 Rpeak
48.284000 Rpeak
49.388000 Rpeak
50.448000 Rpeak
51.444000 Rpeak
52.644000 Rpeak
53.784000 Rpeak
54.868000 Rpeak
56.076000 Rpeak
57.200000 Rpeak
58.152000 Rpeak
59.156000 Rpeak
60.264000 Rpeak
61.260000 Rpeak
62.272000 Rpeak
63.404000 Rpeak
64.488000 Rpeak
65.612000 Rpeak
66.756000 Rpeak
67.780000 Rpeak
68.892000 Rpeak
70.088000 Rpeak
71.184000 Rpeak
72.280000 Rpeak
73.420000 Rpeak
74.396000 Rpeak
75.424000 Rpeak
76.580000 Rpeak
77.636000 Rpeak
78.696000 Rpeak
79.924000 Rpeak
81.064000 Rpeak
82.020000 Rpeak
83.032000 Rpeak
84.212000 Rpeak
85.340000 Rpeak
86.364000 Rpeak
87.540000 Rpeak
88.716000 Rpeak
89.768000 Rpeak
90.836000 Rpeak
92.032000 Rpeak
93.112000 Rpeak
94.172000 Rpeak
95.396000 Rpeak
96.540000 Rpeak
97.600000 Rpeak
98.808000 Rpeak
99.912000 Rpeak
100.908000 Rpeak
102.068000 Rpeak
103.296000 Rpeak
104.372000 Rpeak
105.376000 Rpeak
106.512000 Rpeak
107.632000 Rpeak
108.584000 Rpeak
109.632000 Rpeak
110.800000 Rpeak
111.836000 Rpeak
112.904000 Rpeak
114.124000 Rpeak
115.208000 Rpeak
116.224000 Rpeak
117.364000 Rpeak
118.408000 Rpeak
119.448000 Rpeak
120.648000 Rpeak
121.784000 Rpeak
122.916000 Rpeak
123.992000 Rpeak
124.924000 Rpeak
125.968000 Rpeak
127.068000 Rpeak
128.048000 Rpeak
129.188000 Rpeak
130.340000 Rpeak
131.300000 Rpeak
132.364000 Rpeak
133.532000 Rpeak
134.524000 Rpeak
135.632000 Rpeak
136.824000 Rpeak
137.860000 Rpeak
138.892000 Rpeak
140.020000 Rpeak
141.040000 Rpeak
142.076000 Rpeak
143.256000 Rpeak
144.316000 Rpeak
145.400000 Rpeak
146.588000 Rpeak
147.716000 Rpeak
148.708000 Rpeak
149.808000 Rpeak
150.968000 Rpeak
152.008000 Rpeak
152.992000 Rpeak
154.132000 Rpeak
155.248000 Rpeak
156.244000 Rpeak
157.332000 Rpeak
158.500000 Rpeak
159.536000 Rpeak
160.532000 Rpeak
161.692000 Rpeak
162.876000 Rpeak
163.908000 Rpeak
164.904000 Rpeak
166.048000 Rpeak
167.200000 Rpeak
168.204000 Rpeak
169.340000 Rpeak
170.468000 Rpeak
171.512000 Rpeak
172.452000 Rpeak
173.520000 Rpeak
174.696000 Rpeak
175.752000 Rpeak
176.856000 Rpeak
