latency type
0.288000 Rpeak
1.528000 Rpeak
2.716000 Rpeak
3.948000 Rpeak
5.172000 Rpeak
6.332000 Rpeak
7.556000 Rpeak
8.776000 Rpeak
9.920000 Rpeak
11.112000 Rpeak
12.312000 Rpeak
13.440000 Rpeak
14.592000 Rpeak
15.792000 Rpeak
16.976000 Rpeak
18.120000 Rpeak
19.292000 Rpeak
20.504000 Rpeak
21.664000 Rpeak
22.824000 Rpeak
24.016000 Rpeak
25.224000 Rpeak
26.360000 Rpeak
27.576000 Rpeak
28.796000 Rpeak
29.956000 Rpeak
31.180000 Rpeak
32.404000 Rpeak
33.584000 Rpeak
34.832000 Rpeak
36.084000 Rpeak
37.280000 Rpeak
38.532000 Rpeak
39.812000 Rpeak
41.024000 Rpeak
42.216000 Rpeak
43.452000 Rpeak
44.676000 Rpeak
45.868000 Rpeak
47.124000 Rpeak
48.396000 Rpeak
49.596000 Rpeak
50.836000 Rpeak
52.116000 Rpeak
53.356000 Rpeak
54.612000 Rpeak
55.888000 Rpeak
57.124000 Rpeak
58.352000 Rpeak
59.608000 Rpeak
60.820000 Rpeak
62.080000 Rpeak
63.328000 Rpeak
64.516000 Rpeak
65.760000 Rpeak
67.020000 Rpeak
68.200000 Rpeak
69.432000 Rpeak
70.688000 Rpeak
71.916000 Rpeak
73.148000 Rpeak
74.424000 Rpeak
75.680000 Rpeak
76.920000 Rpeak
78.204000 Rpeak
79.456000 Rpeak
80.708000 Rpeak
81.988000 Rpeak
83.264000 Rpeak
84.480000 Rpeak
85.756000 Rpeak
87.044000 Rpeak
88.256000 Rpeak
89.484000 Rpeak
90.760000 Rpeak
91.992000 Rpeak
93.236000 Rpeak
94.516000 Rpeak
95.784000 Rpeak
97.096000 Rpeak
98.424000 Rpeak
99.676000 Rpeak
100.972000 Rpeak
102.300000 Rpeak
103.528000 Rpeak
104.748000 Rpeak
106.020000 Rpeak
107.264000 Rpeak
108.480000 Rpeak
109.752000 Rpeak
111.004000 Rpeak
112.252000 Rpeak
113.524000 Rpeak
114.764000 Rpeak
115.980000 Rpeak
117.264000 Rpeak
118.552000 Rpeak
119.812000 Rpeak
121.100000 Rpeak
122.388000 Rpeak
123.628000 Rpeak
124.924000 Rpeak
125.964000 Rpeak
127.412000 Rpeak
128.716000 Rpeak
130.040000 Rpeak
131.296000 Rpeak
132.608000 Rpeak
133.916000 Rpeak
135.188000 Rpeak
136.512000 Rpeak
137.848000 Rpeak
139.112000 Rpeak
140.416000 Rpeak
141.732000 Rpeak
142.984000 Rpeak
144.284000 Rpeak
145.544000 Rpeak
146.776000 Rpeak
148.048000 Rpeak
149.292000 Rpeak
150.520000 Rpeak
151.792000 Rpeak
152.996000 Rpeak
154.248000 Rpeak
155.516000 Rpeak
156.752000 Rpeak
157.980000 Rpeak
159.240000 Rpeak
160.480000 Rpeak
161.676000 Rpeak
162.932000 Rpeak
164.168000 Rpeak
165.376000 Rpeak
166.632000 Rpeak
167.908000 Rpeak
169.116000 Rpeak
170.324000 Rpeak
171.580000 Rpeak
172.796000 Rpeak
174.048000 Rpeak
175.320000 Rpeak
176.512000 Rpeak
177.752000 Rpeak
178.976000 Rpeak
180.188000 Rpeak
181.448000 Rpeak
