latency type
0.104000 Rpeak
0.944000 Rpeak
1.796000 Rpeak
2.632000 Rpeak
3.456000 Rpeak
4.296000 Rpeak
5.144000 Rpeak
5.972000 Rpeak
6.816000 Rpeak
7.664000 Rpeak
8.516000 Rpeak
9.356000 Rpeak
10.200000 Rpeak
11.084000 Rpeak
11.960000 Rpeak
12.808000 Rpeak
13.616000 Rpeak
14.432000 Rpeak
15.240000 Rpeak
16.064000 Rpeak
16.896000 Rpeak
17.748000 Rpeak
18.624000 Rpeak
19.488000 Rpeak
20.340000 Rpeak
21.200000 Rpeak
22.052000 Rpeak
22.892000 Rpeak
23.736000 Rpeak
24.596000 Rpeak
25.456000 Rpeak
26.324000 Rpeak
27.168000 Rpeak
28.020000 Rpeak
28.872000 Rpeak
29.720000 Rpeak
30.560000 Rpeak
31.400000 Rpeak
32.248000 Rpeak
33.092000 Rpeak
33.944000 Rpeak
34.792000 Rpeak
35.660000 Rpeak
36.532000 Rpeak
37.396000 Rpeak
38.236000 Rpeak
39.084000 Rpeak
39.952000 Rpeak
40.816000 Rpeak
41.684000 Rpeak
42.584000 Rpeak
43.480000 Rpeak
44.348000 Rpeak
45.196000 Rpeak
46.040000 Rpeak
46.888000 Rpeak
47.744000 Rpeak
48.588000 Rpeak
49.444000 Rpeak
50.316000 Rpeak
51.156000 Rpeak
51.996000 Rpeak
52.844000 Rpeak
53.692000 Rpeak
54.528000 Rpeak
55.368000 Rpeak
56.212000 Rpeak
57.048000 Rpeak
57.900000 Rpeak
58.740000 Rpeak
59.588000 Rpeak
60.420000 Rpeak
61.256000 Rpeak
62.080000 Rpeak
62.916000 Rpeak
63.784000 Rpeak
64.648000 Rpeak
65.528000 Rpeak
66.384000 Rpeak
67.224000 Rpeak
68.084000 Rpeak
68.948000 Rpeak
69.812000 Rpeak
70.656000 Rpeak
71.496000 Rpeak
72.348000 Rpeak
73.192000 Rpeak
74.044000 Rpeak
74.880000 Rpeak
75.712000 Rpeak
76.560000 Rpeak
77.404000 Rpeak
78.264000 Rpeak
79.104000 Rpeak
79.964000 Rpeak
80.828000 Rpeak
81.684000 Rpeak
82.532000 Rpeak
83.396000 Rpeak
84.268000 Rpeak
85.128000 Rpeak
85.980000 Rpeak
86.828000 Rpeak
87.716000 Rpeak
88.576000 Rpeak
89.440000 Rpeak
90.300000 Rpeak
91.156000 Rpeak
91.996000 Rpeak
92.820000 Rpeak
93.656000 Rpeak
94.492000 Rpeak
95.332000 Rpeak
96.156000 Rpeak
97.004000 Rpeak
97.860000 Rpeak
98.736000 Rpeak
99.576000 Rpeak
100.428000 Rpeak
101.292000 Rpeak
102.132000 Rpeak
102.964000 Rpeak
103.816000 Rpeak
104.680000 Rpeak
105.548000 Rpeak
106.392000 Rpeak
107.244000 Rpeak
108.104000 Rpeak
108.948000 Rpeak
109.768000 Rpeak
110.584000 Rpeak
111.408000 Rpeak
112.240000 Rpeak
113.096000 Rpeak
113.952000 Rpeak
114.820000 Rpeak
115.660000 Rpeak
116.524000 Rpeak
117.376000 Rpeak
118.212000 Rpeak
119.028000 Rpeak
119.856000 Rpeak
120.680000 Rpeak
121.500000 Rpeak
122.312000 Rpeak
123.140000 Rpeak
123.980000 Rpeak
124.816000 Rpeak
125.652000 Rpeak
126.516000 Rpeak
127.352000 Rpeak
128.192000 Rpeak
129.032000 Rpeak
129.876000 Rpeak
130.716000 Rpeak
131.536000 Rpeak
132.384000 Rpeak
133.228000 Rpeak
134.072000 Rpeak
134.892000 Rpeak
135.740000 Rpeak
136.580000 Rpeak
137.416000 Rpeak
138.240000 Rpeak
139.072000 Rpeak
139.924000 Rpeak
140.780000 Rpeak
141.632000 Rpeak
142.520000 Rpeak
143.428000 Rpeak
144.312000 Rpeak
145.168000 Rpeak
146.024000 Rpeak
146.888000 Rpeak
147.724000 Rpeak
148.548000 Rpeak
149.408000 Rpeak
150.280000 Rpeak
151.148000 Rpeak
152.004000 Rpeak
152.872000 Rpeak
153.748000 Rpeak
154.636000 Rpeak
155.508000 Rpeak
156.392000 Rpeak
157.272000 Rpeak
158.148000 Rpeak
159.012000 Rpeak
159.868000 Rpeak
160.724000 Rpeak
161.576000 Rpeak
162.412000 Rpeak
163.240000 Rpeak
164.076000 Rpeak
164.916000 Rpeak
165.740000 Rpeak
166.552000 Rpeak
167.372000 Rpeak
168.200000 Rpeak
169.004000 Rpeak
169.812000 Rpeak
170.636000 Rpeak
171.464000 Rpeak
172.300000 Rpeak
173.120000 Rpeak
173.956000 Rpeak
174.812000 Rpeak
175.688000 Rpeak
176.548000 Rpeak
177.396000 Rpeak
178.252000 Rpeak
179.100000 Rpeak
179.928000 Rpeak
180.764000 Rpeak
181.592000 Rpeak
182.408000 Rpeak
183.220000 Rpeak
184.044000 Rpeak
184.872000 Rpeak
185.716000 Rpeak
186.552000 Rpeak
187.388000 Rpeak
188.244000 Rpeak
189.080000 Rpeak
189.912000 Rpeak
190.724000 Rpeak
191.544000 Rpeak
192.364000 Rpeak
193.196000 Rpeak
194.020000 Rpeak
194.852000 Rpeak
195.696000 Rpeak
196.536000 Rpeak
197.372000 Rpeak
198.212000 Rpeak
199.044000 Rpeak
199.872000 Rpeak
200.684000 Rpeak
201.504000 Rpeak
202.328000 Rpeak
203.164000 Rpeak
203.992000 Rpeak
204.820000 Rpeak
205.644000 Rpeak
206.456000 Rpeak
207.292000 Rpeak
208.104000 Rpeak
208.928000 Rpeak
209.744000 Rpeak
210.556000 Rpeak
211.364000 Rpeak
212.160000 Rpeak
212.972000 Rpeak
213.796000 Rpeak
214.620000 Rpeak
215.436000 Rpeak
216.256000 Rpeak
217.100000 Rpeak
217.928000 Rpeak
218.732000 Rpeak
219.548000 Rpeak
220.364000 Rpeak
221.180000 Rpeak
221.984000 Rpeak
222.796000 Rpeak
223.616000 Rpeak
224.428000 Rpeak
225.232000 Rpeak
226.028000 Rpeak
226.836000 Rpeak
227.652000 Rpeak
228.476000 Rpeak
229.296000 Rpeak
230.128000 Rpeak
230.972000 Rpeak
231.804000 Rpeak
232.632000 Rpeak
233.460000 Rpeak
234.280000 Rpeak
235.100000 Rpeak
235.900000 Rpeak
236.700000 Rpeak
237.496000 Rpeak
238.296000 Rpeak
239.080000 Rpeak
239.884000 Rpeak
240.708000 Rpeak
241.540000 Rpeak
242.364000 Rpeak
243.196000 Rpeak
244.040000 Rpeak
244.888000 Rpeak
245.716000 Rpeak
246.540000 Rpeak
247.372000 Rpeak
248.200000 Rpeak
249.012000 Rpeak
249.824000 Rpeak
250.636000 Rpeak
251.452000 Rpeak
252.268000 Rpeak
253.068000 Rpeak
0.384000 Tpeak
1.224000 Tpeak
2.076000 Tpeak
2.908000 Tpeak
3.736000 Tpeak
4.576000 Tpeak
5.420000 Tpeak
6.252000 Tpeak
7.096000 Tpeak
7.944000 Tpeak
8.796000 Tpeak
9.632000 Tpeak
10.480000 Tpeak
11.364000 Tpeak
12.244000 Tpeak
13.088000 Tpeak
13.896000 Tpeak
14.708000 Tpeak
15.520000 Tpeak
16.344000 Tpeak
17.176000 Tpeak
18.028000 Tpeak
18.908000 Tpeak
19.772000 Tpeak
20.620000 Tpeak
21.480000 Tpeak
22.332000 Tpeak
23.176000 Tpeak
24.016000 Tpeak
24.880000 Tpeak
25.740000 Tpeak
26.608000 Tpeak
27.448000 Tpeak
28.300000 Tpeak
29.152000 Tpeak
30.000000 Tpeak
30.840000 Tpeak
31.684000 Tpeak
32.528000 Tpeak
33.376000 Tpeak
34.228000 Tpeak
35.072000 Tpeak
35.944000 Tpeak
36.816000 Tpeak
37.680000 Tpeak
38.520000 Tpeak
39.368000 Tpeak
40.232000 Tpeak
41.100000 Tpeak
41.968000 Tpeak
42.868000 Tpeak
43.760000 Tpeak
44.632000 Tpeak
45.480000 Tpeak
46.320000 Tpeak
47.172000 Tpeak
48.028000 Tpeak
48.868000 Tpeak
49.728000 Tpeak
50.600000 Tpeak
51.436000 Tpeak
