latency type
0.468000 Rpeak
1.460000 Rpeak
2.448000 Rpeak
3.380000 Rpeak
4.344000 Rpeak
5.328000 Rpeak
6.308000 Rpeak
7.248000 Rpeak
8.200000 Rpeak
9.176000 Rpeak
10.160000 Rpeak
11.116000 Rpeak
12.056000 Rpeak
13.044000 Rpeak
14.048000 Rpeak
15.056000 Rpeak
16.032000 Rpeak
17.020000 Rpeak
17.992000 Rpeak
18.968000 Rpeak
19.876000 Rpeak
20.820000 Rpeak
21.796000 Rpeak
22.800000 Rpeak
23.788000 Rpeak
24.804000 Rpeak
25.816000 Rpeak
26.824000 Rpeak
27.780000 Rpeak
28.784000 Rpeak
29.804000 Rpeak
30.784000 Rpeak
31.760000 Rpeak
32.752000 Rpeak
33.784000 Rpeak
34.844000 Rpeak
35.816000 Rpeak
36.820000 Rpeak
37.812000 Rpeak
38.752000 Rpeak
39.728000 Rpeak
40.728000 Rpeak
41.712000 Rpeak
42.692000 Rpeak
43.700000 Rpeak
44.724000 Rpeak
45.744000 Rpeak
46.692000 Rpeak
47.680000 Rpeak
48.700000 Rpeak
49.720000 Rpeak
50.684000 Rpeak
51.660000 Rpeak
52.608000 Rpeak
53.512000 Rpeak
54.456000 Rpeak
55.432000 Rpeak
56.412000 Rpeak
57.344000 Rpeak
58.296000 Rpeak
59.264000 Rpeak
60.184000 Rpeak
61.104000 Rpeak
62.076000 Rpeak
63.048000 Rpeak
63.980000 Rpeak
64.956000 Rpeak
65.916000 Rpeak
66.904000 Rpeak
67.820000 Rpeak
68.796000 Rpeak
69.804000 Rpeak
70.800000 Rpeak
71.728000 Rpeak
72.736000 Rpeak
73.796000 Rpeak
74.836000 Rpeak
75.800000 Rpeak
76.792000 Rpeak
77.820000 Rpeak
78.856000 Rpeak
79.812000 Rpeak
80.792000 Rpeak
81.772000 Rpeak
82.736000 Rpeak
83.680000 Rpeak
84.628000 Rpeak
85.608000 Rpeak
86.616000 Rpeak
87.548000 Rpeak
88.500000 Rpeak
89.468000 Rpeak
90.424000 Rpeak
91.332000 Rpeak
92.292000 Rpeak
93.284000 Rpeak
94.248000 Rpeak
95.176000 Rpeak
96.140000 Rpeak
97.120000 Rpeak
98.076000 Rpeak
99.048000 Rpeak
100.036000 Rpeak
101.004000 Rpeak
101.952000 Rpeak
102.932000 Rpeak
103.896000 Rpeak
104.832000 Rpeak
105.836000 Rpeak
106.896000 Rpeak
107.900000 Rpeak
108.864000 Rpeak
109.876000 Rpeak
110.892000 Rpeak
111.848000 Rpeak
112.804000 Rpeak
113.824000 Rpeak
114.816000 Rpeak
115.728000 Rpeak
116.664000 Rpeak
117.624000 Rpeak
118.572000 Rpeak
119.500000 Rpeak
120.492000 Rpeak
121.520000 Rpeak
122.504000 Rpeak
123.520000 Rpeak
124.556000 Rpeak
125.580000 Rpeak
126.544000 Rpeak
127.508000 Rpeak
128.492000 Rpeak
129.464000 Rpeak
130.396000 Rpeak
131.408000 Rpeak
132.460000 Rpeak
133.492000 Rpeak
134.452000 Rpeak
135.432000 Rpeak
136.416000 Rpeak
137.360000 Rpeak
138.292000 Rpeak
139.252000 Rpeak
140.212000 Rpeak
141.152000 Rpeak
142.136000 Rpeak
143.168000 Rpeak
144.172000 Rpeak
145.140000 Rpeak
146.144000 Rpeak
147.152000 Rpeak
148.140000 Rpeak
149.072000 Rpeak
150.012000 Rpeak
150.984000 Rpeak
151.980000 Rpeak
152.924000 Rpeak
153.864000 Rpeak
154.812000 Rpeak
155.732000 Rpeak
156.644000 Rpeak
157.596000 Rpeak
158.564000 Rpeak
159.584000 Rpeak
160.588000 Rpeak
161.608000 Rpeak
162.576000 Rpeak
163.564000 Rpeak
164.504000 Rpeak
165.448000 Rpeak
166.400000 Rpeak
167.372000 Rpeak
168.368000 Rpeak
169.312000 Rpeak
170.260000 Rpeak
171.220000 Rpeak
172.184000 Rpeak
173.116000 Rpeak
174.052000 Rpeak
174.992000 Rpeak
176.000000 Rpeak
176.932000 Rpeak
177.872000 Rpeak
178.808000 Rpeak
179.756000 Rpeak
180.664000 Rpeak
181.584000 Rpeak
182.520000 Rpeak
183.472000 Rpeak
184.464000 Rpeak
185.416000 Rpeak
186.376000 Rpeak
187.316000 Rpeak
188.296000 Rpeak
189.272000 Rpeak
190.240000 Rpeak
191.208000 Rpeak
192.156000 Rpeak
193.184000 Rpeak
194.180000 Rpeak
195.108000 Rpeak
196.036000 Rpeak
196.988000 Rpeak
197.968000 Rpeak
198.892000 Rpeak
199.832000 Rpeak
200.780000 Rpeak
201.744000 Rpeak
